S.No.,Local Body Code,Local Body Version,Local Body Name      (In English),Local Body Name (In Local),Local Body Type Code,Local Body Type Name,Parent Local Body Code,
403,146492,2,AAMBA,?????,3,Village Panchayat,4314,
404,150558,2,AAMBA BADODE,???? ????,3,Village Panchayat,4364,
405,146639,1,AAMBAPADA,?????????,3,Village Panchayat,4316,
406,146357,4,AAMBAPADAKALA,????????? ???,3,Village Panchayat,4312,
407,137296,1,AAMBASOTI,?????????,3,Village Panchayat,4180,
408,149811,1,AAMGAON,??????,3,Village Panchayat,4355,
409,141160,2,AAMJHEERI,??????,3,Village Panchayat,4240,
410,132925,1,AAMJHIRI,??????,3,Village Panchayat,4119,
411,136026,1,AAMKHEDA,??????,3,Village Panchayat,4164,
412,138884,1,AAMKHEDA,??????,3,Village Panchayat,4208,
413,145305,1,AAMKHEDA,??????,3,Village Panchayat,4300,
414,131816,1,AAMKHEDA SUKHA,??????????,3,Village Panchayat,4103,
415,131817,1,AAMKHEDA TUMEM,???????????,3,Village Panchayat,4103,
416,137659,2,AAMKHO,????,3,Village Panchayat,4187,
417,141161,2,AAMKHUT,?????,3,Village Panchayat,4240,
418,135855,1,AAMLA,????,3,Village Panchayat,4161,
419,137009,1,AAMLA,????,3,Village Panchayat,4176,
420,137854,1,AAMLA,????,3,Village Panchayat,4190,
421,144511,2,AAMLIBHAT,???????,3,Village Panchayat,4290,
422,151344,1,AAMOLPATHA,???????,3,Village Panchayat,4375,
423,139595,1,AAMSAGAR,??????,3,Village Panchayat,4217,
424,137905,1,AAMSI,????,3,Village Panchayat,4191,
425,139668,1,AANCHALKHEDA,AANCHALKHEDA,3,Village Panchayat,4218,
426,135692,1,AANJANGAON,AANJANGAON,3,Village Panchayat,4159,
427,139669,1,AANKHMAU,AANKHMAU,3,Village Panchayat,4218,
428,135519,2,AANKIYA,,3,Village Panchayat,4157,
429,144512,1,AANKLI,?????,3,Village Panchayat,4290,
430,144585,1,AANKLI,?????,3,Village Panchayat,4291,
431,150997,2,AANKLY,?????,3,Village Panchayat,4370,
432,136027,1,AANOO,???,3,Village Panchayat,4164,
433,136831,1,AANT,AANT,3,Village Panchayat,4174,
434,139670,1,AARI,AARI,3,Village Panchayat,4218,
435,139383,2,AAROLI,???????,3,Village Panchayat,4214,
436,142408,1,AASNGAON,???????,3,Village Panchayat,4259,
437,147898,1,AASOLI,?????,3,Village Panchayat,4332,
438,151653,1,AASPUR,???????,3,Village Panchayat,4379,
439,153911,1,AATAS,???,3,Village Panchayat,4405,
440,153912,1,AATHASEMAR,???????,3,Village Panchayat,4405,
441,144514,1,AATHWABUJURG,???????????,3,Village Panchayat,4290,
442,131818,1,AAVRI,?????,3,Village Panchayat,4103,
443,132635,2,AAWA,???,3,Village Panchayat,4114,
444,132963,1,AAWALI,????,3,Village Panchayat,4120,
445,133189,1,AAWALI,?????,3,Village Panchayat,4123,
446,136832,1,AAWALYA PIPLYA,AAWALYA PIPLYA,3,Village Panchayat,4174,
447,150499,2,AAWAR,AAWAR,3,Village Panchayat,4363,
448,139784,1,AAWARI,AAWARI,3,Village Panchayat,4220,
449,135520,1,AAWARIYA,,3,Village Panchayat,4157,
450,151345,2,AAWAS,????,3,Village Panchayat,4375,
451,148706,1,ABER,????,3,Village Panchayat,4342,
452,139458,1,ABGAON KALA,?????????,3,Village Panchayat,4215,
453,139459,1,ABGAON KHURD,???????????,3,Village Panchayat,4215,
454,133190,1,ABHALI,?????,3,Village Panchayat,4123,
455,136028,1,ABHANA,?????,3,Village Panchayat,4164,
456,140582,1,ABHANA,?????,3,Village Panchayat,4231,
457,134685,1,ABHAU,ABHAU,3,Village Panchayat,4145,
458,145749,1,ABHAYPUR,ABHAYPUR,3,Village Panchayat,4306,
459,145978,1,ABHAYPUR,ABHAYPUR,3,Village Panchayat,4308,
460,150833,1,ABHAYPUR,??????,3,Village Panchayat,4368,
461,154299,1,ABHUADHANA,????????,3,Village Panchayat,4410,
462,149164,1,ABIDABAD,????????,3,Village Panchayat,4347,
463,138350,1,ABUD,????,3,Village Panchayat,4200,
464,153675,1,ACHALA,????,3,Village Panchayat,4402,
465,132051,3,ACHALGARH,?????,3,Village Panchayat,4106,
466,131696,1,ACHALPUR,ACHALPUR,3,Village Panchayat,4102,
467,134211,1,ACHALPURA,ACHALPURA,3,Village Panchayat,4139,
468,144586,1,ACHALPURA,???????,3,Village Panchayat,4291,
469,148041,1,ACHALPUR (P),??????,3,Village Panchayat,4334,
470,137660,2,ACHANA,?????,3,Village Panchayat,4187,
471,132273,2,ACHANAKPUR,????????,3,Village Panchayat,4109,
472,151410,1,ACHARONI,??????,3,Village Panchayat,4376,
473,134357,1,ACHARPURA,,3,Village Panchayat,4141,
474,152684,1,ACHARRA KHAS,ACHARRA KHAS,3,Village Panchayat,4391,
475,147835,1,ACHENWARA,???????,3,Village Panchayat,4331,
476,143344,1,ACHERA,?????,3,Village Panchayat,4275,
477,133075,1,ACHHALI,????,3,Village Panchayat,4122,
478,142526,1,ACHHALWADI,????????,3,Village Panchayat,4261,
479,149321,2,ACHHAROHI,???????,3,Village Panchayat,4349,
480,134857,1,ACHHATT,ACHHATT,3,Village Panchayat,4148,
481,139073,4,ACHKALPUR,???????,3,Village Panchayat,4210,
482,136833,2,ACHLUKHEDI,ACHLUKHEDI,3,Village Panchayat,4174,
483,141449,2,ACHPAI,????,3,Village Panchayat,4245,
484,139172,1,ADAMPUR,,3,Village Panchayat,4211,
485,139460,1,ADAMPUR,??????,3,Village Panchayat,4215,
486,134358,2,ADAMPUR CHAWANI,,3,Village Panchayat,4141,
487,136924,2,ADANYA,????????,3,Village Panchayat,4175,
488,151346,1,ADAR,????,3,Village Panchayat,4375,
489,133488,2,ADARSHA PIPARIYA,????? ???????,3,Village Panchayat,4128,
490,133487,2,ADARSH DANORA,????? ?????,3,Village Panchayat,4128,
491,148218,3,ADAVAN (P),?????,3,Village Panchayat,4336,
492,144059,1,ADEGAON,???????,3,Village Panchayat,4284,
493,144448,2,ADEGAON,???????,3,Village Panchayat,4289,
494,149873,1,ADEGAON,???????,3,Village Panchayat,4356,
495,134439,1,ADGAON,??????,3,Village Panchayat,4142,
496,143941,1,ADHANPUR,????????,3,Village Panchayat,4282,
497,145058,1,ADHARAD,?????,3,Village Panchayat,4297,
498,143345,1,ADHARI URF NIRDHARI,????? ???? ???????,3,Village Panchayat,4275,
499,148707,1,ADHARWAR,??????,3,Village Panchayat,4342,
500,137966,1,ADHIYARKHOH RYT,?????????? ??.,3,Village Panchayat,4192,
501,136029,1,ADHROTA,??????,3,Village Panchayat,4164,
502,143266,1,ADMALYA,????????,3,Village Panchayat,4274,
503,144682,1,ADMALYA,????????,3,Village Panchayat,4292,
504,133076,1,ADNADI,?????,3,Village Panchayat,4122,
505,134107,1,ADOKHAR,?????,3,Village Panchayat,4138,
506,132274,3,ADORI,?????,3,Village Panchayat,4109,
507,139384,2,ADUPURA,???????,3,Village Panchayat,4214,
508,137855,4,ADVI,????,3,Village Panchayat,4190,
509,151102,1,ADWAD,?????,3,Village Panchayat,4372,
510,140968,1,ADWADA,??????,3,Village Panchayat,4236,
511,146640,2,ADWANIYA,????????,3,Village Panchayat,4316,
512,135613,1,ADWAR,ADWAR,3,Village Panchayat,4158,
513,143463,1,AERA,AERA,3,Village Panchayat,4276,
514,143178,1,AERIYA,?????,3,Village Panchayat,4273,
515,143346,1,AFJALPUR,AFJALPUR,3,Village Panchayat,4275,
516,146686,1,AGADAL,?????,3,Village Panchayat,4317,
517,133008,1,AGALGAON,???????,3,Village Panchayat,4121,
518,141162,2,AGALGOTA,????????,3,Village Panchayat,4240,
519,145640,1,AGAR,AGAR,3,Village Panchayat,4305,
520,135967,1,AGARA,?????,3,Village Panchayat,4163,
521,138990,1,AGARA,????,3,Village Panchayat,4209,
522,151654,1,AGARA,????,3,Village Panchayat,4379,
523,154153,1,AGARAPATHAR,????????,3,Village Panchayat,4408,
524,134359,2,AGARIYA,,3,Village Panchayat,4141,
525,140907,1,AGARIYA,??????,3,Village Panchayat,4235,
526,145308,2,AGARIYA,??????????,3,Village Panchayat,4300,
527,145356,1,AGARIYA,??????,3,Village Panchayat,4301,
528,149656,1,AGARIYAKALA,?????????,3,Village Panchayat,4353,
529,147717,2,AGARIYA (P),??????,3,Village Panchayat,4329,
530,143877,1,AGAROTA,??????,3,Village Panchayat,4281,
531,132335,1,AGARWADA,???????,3,Village Panchayat,4110,
532,140745,1,AGASAUD,??????,3,Village Panchayat,4233,
533,132336,1,AGASI,?????,3,Village Panchayat,4110,
534,141209,1,AGASIYA,AGASIYA,3,Village Panchayat,4241,
535,147585,1,AGASOD,AGASOD,3,Village Panchayat,4327,
536,147219,2,AGDAL,?????,3,Village Panchayat,4323,
537,152196,1,AGDAL,?????,3,Village Panchayat,4386,
538,137081,2,AGERA,?????,3,Village Panchayat,4177,
539,141402,1,AGERA,?????,3,Village Panchayat,4244,
540,142325,1,AGHANWAN,?????,3,Village Panchayat,4258,
541,142409,1,AGHAVN,?????,3,Village Panchayat,4259,
542,143347,2,AGHORIYA,AGHORIYA,3,Village Panchayat,4275,
543,136496,2,AGORA,?????,3,Village Panchayat,4171,
544,140096,1,AGRA,????,3,Village Panchayat,4225,
545,149234,1,AGRA,????,3,Village Panchayat,4348,
546,151197,3,AGRA,????,3,Village Panchayat,4373,
547,151278,2,AGRA,????,3,Village Panchayat,4374,
548,136709,3,AGRAKHURD,AGRAKHURD,3,Village Panchayat,4173,
549,141210,1,AGRAL,AGRAL,3,Village Panchayat,4241,
550,147718,2,AGRA (P),????,3,Village Panchayat,4329,
551,132337,2,AGRI,????,3,Village Panchayat,4110,
552,146180,1,AGRIYA,AGRIYA,3,Village Panchayat,4310,
553,151729,1,AGRRA,??????,3,Village Panchayat,4380,
554,136710,2,AGURLI,AGURLI,3,Village Panchayat,4173,
555,152604,1,AHAAR,AHAAR,3,Village Panchayat,4390,
556,139596,1,AHALWADA,???????,3,Village Panchayat,4217,
557,138351,1,AHAMDPUR,???????,3,Village Panchayat,4200,
558,143878,1,AHAROULI,??????,3,Village Panchayat,4281,
559,151411,1,AHARVANPUR,??????????,3,Village Panchayat,4376,
560,135452,1,AHARWADA,,3,Village Panchayat,4156,
561,149733,1,AHARWADA,???????,3,Village Panchayat,4354,
562,137906,1,AHERWAS,???????,3,Village Panchayat,4191,
563,152197,1,AHIRAN TOLA,??????????,3,Village Panchayat,4386,
564,150500,2,AHIR BARDIYA,AHIR BARDIYA,3,Village Panchayat,4363,
565,142326,1,AHIR DHAMNOD,???? ??????,3,Village Panchayat,4258,
566,131697,1,AHIRGANWA,AHIRGANWA,3,Village Panchayat,4102,
567,147115,1,AHIRGAON,????????,3,Village Panchayat,4322,
568,148263,1,AHIRGAON,?????????,3,Village Panchayat,4337,
569,148803,2,AHIRGAON,AHIRGAON,3,Village Panchayat,4343,
570,144895,2,AHIRGUWAN,?????????,3,Village Panchayat,4295,
571,142214,1,AHIRKHEDA,?????????,3,Village Panchayat,4256,
572,139074,4,AHIRKHEDI,????????,3,Village Panchayat,4210,
573,140097,1,AHIRKHEDI,????????,3,Village Panchayat,4225,
574,140823,1,AHMADPUR,???????,3,Village Panchayat,4234,
575,142639,1,AHMADPUR,???????,3,Village Panchayat,4263,
576,142797,1,AHMADPUR,AHMADPUR,3,Village Panchayat,4266,
577,145142,1,AHMADPUR,???????,3,Village Panchayat,4298,
578,149322,1,AHMADPUR,???????,3,Village Panchayat,4349,
579,154392,1,AHMADPUR KASBA,?????????????,3,Village Panchayat,4411,
580,133805,1,AHROLI GHAAT,?????????,3,Village Panchayat,4134,
581,133806,1,AHROLI KALI,??????????,3,Village Panchayat,4134,
582,136428,1,AHRONI,??????,3,Village Panchayat,4170,
583,135968,1,AHRORA,??????,3,Village Panchayat,4163,
584,148264,1,AIRA,???,3,Village Panchayat,4337,
585,140431,1,AITHAKHEDA,???????,3,Village Panchayat,4229,
586,143762,2,AITHI,???,3,Village Panchayat,4280,
587,147116,1,AITLA,????,3,Village Panchayat,4322,
588,147220,2,AJAGARHA 26,??????,3,Village Panchayat,4323,
589,137595,1,AJANDA,?????,3,Village Panchayat,4186,
590,140098,1,AJANDA,??????,3,Village Panchayat,4225,
591,140969,1,AJANDA,?????,3,Village Panchayat,4236,
592,144449,2,AJANDA,?????,3,Village Panchayat,4289,
593,153063,1,AJANDA,,3,Village Panchayat,4396,
594,137596,1,AJANDIKOT,????????,3,Village Panchayat,4186,
595,137597,1,AJANDIMAN,????????,3,Village Panchayat,4186,
596,143763,1,AJANODHA,??????,3,Village Panchayat,4280,
597,144130,1,AJANSARA,??????,3,Village Panchayat,4285,
598,138352,1,AJANTI,?????,3,Village Panchayat,4200,
599,151103,1,AJAPURA,???????,3,Village Panchayat,4372,
600,140030,1,AJAVGOAN,AJAVGOAN,3,Village Panchayat,4224,
601,139252,1,AJAYGARHA,?????,3,Village Panchayat,4212,
602,143464,1,AJAYPUR,AJAYPUR,3,Village Panchayat,4276,
603,153064,1,AJDAWADA,,3,Village Panchayat,4396,
604,136365,1,AJEETPUR,???????,3,Village Panchayat,4169,
605,140031,1,AJERA,AJERA,3,Village Panchayat,4224,
606,138213,1,AJGAR,????,3,Village Panchayat,4197,
607,132275,2,AJGARA,?????,3,Village Panchayat,4109,
608,138885,1,AJGARA,?????,3,Village Panchayat,4208,
609,133077,1,AJGARIYA,???????,3,Village Panchayat,4122,
610,151890,1,AJGUDH,?????,3,Village Panchayat,4382,
611,138055,1,AJHAWAR,?????,3,Village Panchayat,4194,
612,143942,1,AJHENDA,?????,3,Village Panchayat,4282,
613,136834,1,AJIJKHEDI,AJIJKHEDI,3,Village Panchayat,4174,
614,134686,1,AJITPUR,AJITPUR,3,Village Panchayat,4145,
615,136429,1,AJITPURA,????????,3,Village Panchayat,4170,
616,131971,2,AJLESHWAR,AJLESHWAR,3,Village Panchayat,4105,
617,149323,1,AJMAT NAGAR,???? ???,3,Village Panchayat,4349,
618,134042,1,AJNAAR,?????,3,Village Panchayat,4137,
619,150926,1,AJNAI,????,3,Village Panchayat,4369,
620,139461,1,AJNAS RAIYAT,????? ????,3,Village Panchayat,4215,
621,140032,1,AJNERI,AJNERI,3,Village Panchayat,4224,
622,140353,1,AJNOD,?????,3,Village Panchayat,4228,
623,152984,2,AJNORE,AJNORE,3,Village Panchayat,4395,
624,134108,2,AJNOUDHA,??????,3,Village Panchayat,4138,
625,147413,1,AJORA,??????,3,Village Panchayat,4325,
626,138804,1,AJRODA,??????,3,Village Panchayat,4207,
627,148337,1,AJWAIN,??????,3,Village Panchayat,4338,
628,141450,2,AKADIYA,??????,3,Village Panchayat,4245,
629,153913,1,AKADOUNDA,????????,3,Village Panchayat,4405,
630,148896,1,AKAHA,????,3,Village Panchayat,4344,
631,151279,2,AKAJHIRI,???????,3,Village Panchayat,4374,
632,135164,1,AKALMA,,3,Village Panchayat,4152,
633,141163,2,AKALWA,?????,3,Village Panchayat,4240,
634,140099,1,AKASODA,???????,3,Village Panchayat,4225,
635,153601,1,AKASODA,???????,3,Village Panchayat,4401,
636,146871,1,AKAUARIYA,,3,Village Panchayat,4319,
637,135078,1,AKAUNA,?????,3,Village Panchayat,4151,
638,146872,1,AKAURI,?????,3,Village Panchayat,4319,
639,146687,6,AKAURI UNMOOLAN,????? ???????,3,Village Panchayat,4317,
640,142410,1,AKAVLYA,?????????,3,Village Panchayat,4259,
641,139253,1,AKBAI BADI,???? ???,3,Village Panchayat,4212,
642,131913,2,AKET,AKET,3,Village Panchayat,4104,
643,133892,1,AK HA,AK HA,3,Village Panchayat,4135,
644,136835,1,AKHABARPUR,AKHABARPUR,3,Village Panchayat,4174,
645,137297,1,AKHADA,?????,3,Village Panchayat,4180,
646,131972,2,AKHAIGHAT,AKHAIGHAT,3,Village Panchayat,4105,
647,131819,1,AKHAITAPPA,??????????,3,Village Panchayat,4103,
648,134043,1,AKHDEWA,??????,3,Village Panchayat,4137,
649,153676,3,AKHDHAR,?????,3,Village Panchayat,4402,
650,136836,1,AKHEPUR,AKHEPUR,3,Village Panchayat,4174,
651,150107,1,AKHETPUR,AKHETPUR,3,Village Panchayat,4358,
652,150927,1,AKHTYARPUR,???????????,3,Village Panchayat,4369,
653,146490,3,AKIYADEH,????????,3,Village Panchayat,4314,
654,133315,2,AKKALWADI,??????????,3,Village Panchayat,4125,
655,143179,2,AKLI SHIVDAS,???? ??????,3,Village Panchayat,4273,
656,134109,1,AKLONI,??????,3,Village Panchayat,4138,
657,137856,1,AKODA,?????,3,Village Panchayat,4190,
658,138805,4,AKODA,?????,3,Village Panchayat,4207,
659,151280,2,AKODA,?????,3,Village Panchayat,4374,
660,143348,1,AKODARA,AKODARA,3,Village Panchayat,4275,
661,132770,5,AKODI,?????,3,Village Panchayat,4116,
662,154010,2,AKODIYA,AKODIYA,3,Village Panchayat,4406,
663,132478,2,AKOLA,?????,3,Village Panchayat,4112,
664,136497,1,AKOLA,?????,3,Village Panchayat,4171,
665,140033,1,AKOLA,AKOLA,3,Village Panchayat,4224,
666,141164,2,AKOLA,?????,3,Village Panchayat,4240,
667,144212,1,AKOLA,?????,3,Village Panchayat,4286,
668,145143,1,AKOLA,?????,3,Village Panchayat,4298,
669,149101,1,AKOLA,?????,3,Village Panchayat,4346,
670,153065,1,AKOLIYA,,3,Village Panchayat,4396,
671,137759,1,AKOLYA,???????,3,Village Panchayat,4189,
672,133807,1,AKOUN,????,3,Village Panchayat,4134,
673,148708,2,AKOUNA,?????,3,Village Panchayat,4342,
674,148555,2,AKOUNA SATHIYA,???????????,3,Village Panchayat,4340,
675,147039,1,AKOURI,?????,3,Village Panchayat,4321,
676,152198,1,AKOURI,?????,3,Village Panchayat,4386,
677,134938,1,AKTOHA,???????,3,Village Panchayat,4149,
678,150834,1,AKYA,?????,3,Village Panchayat,4368,
679,146422,1,AKYABENI,?????????,3,Village Panchayat,4313,
680,143267,1,AKYA BIKA,?????????,3,Village Panchayat,4274,
681,153245,1,AKYAJAGIR,,3,Village Panchayat,4398,
682,153246,1,AKYAKOLI,,3,Village Panchayat,4398,
683,143180,1,AKYAKUWARPADA,????????????,3,Village Panchayat,4273,
684,153371,2,AKYALIMBA,,3,Village Panchayat,4399,
685,153247,1,AKYANAJIK,,3,Village Panchayat,4398,
686,143349,1,AKYAUMAHEDA,AKYAUMAHEDA,3,Village Panchayat,4275,
687,151347,1,ALAGI,????,3,Village Panchayat,4375,
688,146774,1,ALAHAWA KHURD,???????????,3,Village Panchayat,4318,
689,153372,2,ALAKHEDA,,3,Village Panchayat,4399,
690,146688,1,ALAMGANJ,??????,3,Village Panchayat,4317,
691,133541,1,ALAMPUR,??????,3,Village Panchayat,4129,
692,135969,1,ALAMPUR,??????,3,Village Panchayat,4163,
693,139597,1,ALAMPUR,??????,3,Village Panchayat,4217,
694,145306,2,ALAMPUR,??????,3,Village Panchayat,4300,
695,148897,2,ALAMPUR,??????,3,Village Panchayat,4344,
696,145641,1,ALAMPURA,ALAMPURA,3,Village Panchayat,4305,
697,152848,1,ALAMPURA,ALAMPURA,3,Village Panchayat,4393,
698,152985,4,ALAMPURA,ALAMPURA,3,Village Panchayat,4395,
699,146423,1,ALAMPURTIKRIYA,?????? ???????,3,Village Panchayat,4313,
700,153602,1,ALAMPUR UDANA,,3,Village Panchayat,4401,
701,143626,1,ALAPUR,??????,3,Village Panchayat,4278,
702,151104,1,ALAPURA,???????,3,Village Panchayat,4372,
703,141271,1,ALASYA KHEDI,ALASYA KHEDI,3,Village Panchayat,4242,
704,151281,1,ALAWADI,??????,3,Village Panchayat,4374,
705,143350,1,ALCHI,ALCHI,3,Village Panchayat,4275,
706,132771,1,ALEJHARI,??????,3,Village Panchayat,4116,
707,140908,1,ALGODA,??????,3,Village Panchayat,4235,
708,149324,1,ALHADA KHEDI,???????? ????,3,Village Panchayat,4349,
709,150108,2,ALHARA,ALHARA,3,Village Panchayat,4358,
710,147040,1,ALHAWA,??????,3,Village Panchayat,4321,
711,144587,1,ALHED,????????,3,Village Panchayat,4291,
712,145144,1,ALIGANJ,??????,3,Village Panchayat,4298,
713,142040,2,ALIKHURD,????????,3,Village Panchayat,4254,
714,134687,2,ALIPUR,ALIPUR,3,Village Panchayat,4145,
715,142968,1,ALIPUR,ALIPUR,3,Village Panchayat,4269,
716,149165,1,ALIPUR,??????,3,Village Panchayat,4347,
717,135003,2,ALIPURA,???????,3,Village Panchayat,4150,
718,150624,1,ALISARIYA,????????,3,Village Panchayat,4365,
719,145572,2,ALIWADA,???????,3,Village Panchayat,4304,
720,132926,2,ALKHAD,?????,3,Village Panchayat,4119,
721,150835,1,ALLAUMRODE,????????,3,Village Panchayat,4368,
722,145428,1,ALLI,?????,3,Village Panchayat,4302,
723,138886,3,ALLIKHEDI,?????????,3,Village Panchayat,4208,
724,132142,1,ALNA,????,3,Village Panchayat,4107,
725,146543,1,ALNIYA,??????,3,Village Panchayat,4315,
726,150625,1,ALNIYA,??????,3,Village Panchayat,4365,
727,144364,1,ALOD,????,3,Village Panchayat,4288,
728,149980,1,ALONIA,???????,3,Village Panchayat,4357,
729,149734,1,ALONIKHAPAMAL,????????? ???,3,Village Panchayat,4354,
730,133954,1,ALORI,ALORI,3,Village Panchayat,4136,
731,153239,1,ALOT JAGIR,,3,Village Panchayat,4398,
732,137967,1,ALOUNI,?????,3,Village Panchayat,4192,
733,131698,1,ALWAR,ALHAWAR,3,Village Panchayat,4102,
734,140354,1,ALWASA,??????,3,Village Panchayat,4228,
735,135004,1,AMA,???,3,Village Panchayat,4150,
736,145059,1,AMA,???,3,Village Panchayat,4297,
737,144588,4,AMAD,???,3,Village Panchayat,4291,
738,144060,1,AMADA,?????,3,Village Panchayat,4284,
739,131533,1,AMADAND,AMADAND,3,Village Panchayat,4099,
740,153677,1,AMADHOGRI,?????????,3,Village Panchayat,4402,
741,141630,1,Amadi,Amadi,3,Village Panchayat,4248,
742,153678,4,AMADI,????,3,Village Panchayat,4402,
743,150335,1,AMADIH,AMADIH,3,Village Panchayat,4361,
744,138009,2,AMADONGARI,?????????,3,Village Panchayat,4193,
745,142640,1,AMADONGARI,?????????,3,Village Panchayat,4263,
746,149465,1,AMAGARH,AMAGARH,3,Village Panchayat,4350,
747,140583,3,AMAGWAN DEVRI,?????? ?????,3,Village Panchayat,4231,
748,140909,1,AMAGWAN (NAVEEN),?????? (????),3,Village Panchayat,4235,
749,134044,1,AMAHA,?????,3,Village Panchayat,4137,
750,146689,1,AMAHA,????,3,Village Panchayat,4317,
751,150175,1,AMAHA,????,3,Village Panchayat,4359,
752,152005,2,AMAHATOLA,????????,3,Village Panchayat,4383,
753,140432,2,AMAHINAUTA,?????????,3,Village Panchayat,4229,
754,152144,2,AMAHIYA,??????,3,Village Panchayat,4385,
755,152500,2,AMAHRA,?????,3,Village Panchayat,4389,
756,132416,1,AMAI,???,3,Village Panchayat,4111,
757,149874,2,AMAI,???,3,Village Panchayat,4356,
758,244976,2,AMAI(NAWALGAON),??? ???????,3,Village Panchayat,4356,
759,149325,1,AMAJHIR,??????,3,Village Panchayat,4349,
760,139528,1,AMAKHAL,??????,3,Village Panchayat,4216,
761,149981,1,AMAKOLA,???????,3,Village Panchayat,4357,
762,135235,2,AMAKUHI,???????,3,Village Panchayat,4153,
763,153248,1,AMALAWADIYA,,3,Village Panchayat,4398,
764,137725,1,AMALIJHUMA,???????,3,Village Panchayat,4188,
765,141054,1,AMALIPTHAR,?????????,3,Village Panchayat,4238,
766,137760,1,AMALIYA,??????,3,Village Panchayat,4189,
767,138534,1,AMALPURA,???????,3,Village Panchayat,4203,
768,138887,1,AMALYA,??????,3,Village Panchayat,4208,
769,142798,3,AMANALA,AMANALA,3,Village Panchayat,4266,
770,149609,1,AMANALA,???????,3,Village Panchayat,4352,
771,236265,1,AMANCHAR,??????,3,Village Panchayat,4106,
772,142215,1,AMANKHEDI,????????,3,Village Panchayat,4256,
773,141020,1,AMANKUWA,??????,3,Village Panchayat,4237,
774,145750,1,AMANPURA,AMANPURA,3,Village Panchayat,4306,
775,133700,2,AMARAVATIGHAT,??????????,3,Village Panchayat,4132,
776,144747,1,AMARCHHI,?????,3,Village Panchayat,4293,
777,141697,1,Amargarh,Amargarh,3,Village Panchayat,4249,
778,141272,1,AMARGARH,AMARGARH,3,Village Panchayat,4242,
779,145642,2,AMARGARH,AMARGARH,3,Village Panchayat,4305,
780,146641,2,AMARGARH,?????,3,Village Panchayat,4316,
781,150422,1,AMARHA,?????,3,Village Panchayat,4362,
782,135453,1,AMARI,,3,Village Panchayat,4156,
783,153910,1,AMARI,?????,3,Village Panchayat,4405,
784,150998,2,AMARKOT,??????,3,Village Panchayat,4370,
785,148219,1,AMARMAU,?????,3,Village Panchayat,4336,
786,139173,1,AMAROL,,3,Village Panchayat,4211,
787,134252,1,AMARPUR,??????,3,Village Panchayat,4140,
788,137968,1,AMARPUR,??????,3,Village Panchayat,4192,
789,152199,1,AMARPUR,??????,3,Village Panchayat,4386,
790,152986,5,AMARPUR,AMARPUR,3,Village Panchayat,4395,
791,153782,1,AMARPUR,??????,3,Village Panchayat,4403,
792,134758,1,AMARPURA,AMARPURA,3,Village Panchayat,4146,
793,136712,1,AMARPURA,AMARPURA,3,Village Panchayat,4173,
794,136837,4,AMARPURA,AMARPURA,3,Village Panchayat,4174,
795,148969,1,AMARPURA,???????,3,Village Panchayat,4345,
796,153170,1,AMARPURA,,3,Village Panchayat,4397,
797,154214,1,AMARPURA,???????,3,Village Panchayat,4409,
798,144589,2,AMARPURABLOCK,??????? ??&zwj;???,3,Village Panchayat,4291,
799,151412,1,AMARPURA DEVARA,???????????,3,Village Panchayat,4376,
800,146358,1,AMARPURAKALA,??????????,3,Village Panchayat,4312,
801,134606,1,AMARWA,AMARWA,3,Village Panchayat,4144,
802,139529,1,AMASEL,??????,3,Village Panchayat,4216,
803,138888,1,AMASER,??????,3,Village Panchayat,4208,
804,148338,1,AMATARA,???????,3,Village Panchayat,4338,
805,154394,1,AMAUKHEDI,???????,3,Village Panchayat,4411,
806,144683,1,AMAVLIJAGIR,???????????,3,Village Panchayat,4292,
807,147414,1,AMAW,?????,3,Village Panchayat,4325,
808,147117,1,AMAWA 10,???? 10,3,Village Panchayat,4322,
809,132713,3,AMAWAHI,??????,3,Village Panchayat,4115,
810,145751,1,AMAWTA,AMAWTA,3,Village Panchayat,4306,
811,134110,1,AMAYAN,?????,3,Village Panchayat,4138,
812,137761,1,AMBA,?????,3,Village Panchayat,4189,
813,142041,2,AMBA,?????,3,Village Panchayat,4254,
814,142153,1,AMBA,????,3,Village Panchayat,4255,
815,143465,1,AMBA,AMBA,3,Village Panchayat,4276,
