Local Body Code,Local Body Name,Local Body Type,District Level Parent Name,Intermediate Level Parent Name,Ward Code,Ward Number,Ward Name,Ward Name (In Local),
103579,NGOMDIR-II,Village Panchayat,WEST SIANG,ALONG EAST UPPER,1223497,1,Ngomdir-II-I,,
103579,NGOMDIR-II,Village Panchayat,WEST SIANG,ALONG EAST UPPER,1223498,2,Ngomdir-II-II,,
103579,NGOMDIR-II,Village Panchayat,WEST SIANG,ALONG EAST UPPER,1223499,3,Ngomdir-II-III,,
103579,NGOMDIR-II,Village Panchayat,WEST SIANG,ALONG EAST UPPER,1223500,4,Ngomdir-II-IV,,
103580,PUSHI DOKE,Village Panchayat,WEST SIANG,ALONG EAST UPPER,1223501,1,Puchi Doke-I,,
103580,PUSHI DOKE,Village Panchayat,WEST SIANG,ALONG EAST UPPER,1223502,2,Puchi Doke-II,,
103580,PUSHI DOKE,Village Panchayat,WEST SIANG,ALONG EAST UPPER,1223503,3,Puchi Doke-III,,
103580,PUSHI DOKE,Village Panchayat,WEST SIANG,ALONG EAST UPPER,1223504,4,Puchi Doke-IV,,
103580,PUSHI DOKE,Village Panchayat,WEST SIANG,ALONG EAST UPPER,1223505,5,Puchi Doke-V,,
103581,RAGLAM,Village Panchayat,WEST SIANG,ALONG EAST UPPER,1223506,1,Raglam-I,,
103581,RAGLAM,Village Panchayat,WEST SIANG,ALONG EAST UPPER,1223507,2,Raglam-II,,
103581,RAGLAM,Village Panchayat,WEST SIANG,ALONG EAST UPPER,1223508,3,Raglam-III,,
103582,TADIN-I,Village Panchayat,WEST SIANG,ALONG EAST UPPER,1223509,1,Tadin-I,,
103582,TADIN-I,Village Panchayat,WEST SIANG,ALONG EAST UPPER,1223510,2,Tadin-II,,
103582,TADIN-I,Village Panchayat,WEST SIANG,ALONG EAST UPPER,1223511,3,Tadin-III,,
103582,TADIN-I,Village Panchayat,WEST SIANG,ALONG EAST UPPER,1223512,4,Tadin-IV,,
103582,TADIN-I,Village Panchayat,WEST SIANG,ALONG EAST UPPER,1223513,5,Tadin-V,,
103582,TADIN-I,Village Panchayat,WEST SIANG,ALONG EAST UPPER,1223514,1,Tadin-I-I,,
103582,TADIN-I,Village Panchayat,WEST SIANG,ALONG EAST UPPER,1223515,2,Tadin-I-II,,
103582,TADIN-I,Village Panchayat,WEST SIANG,ALONG EAST UPPER,1223516,3,Tadin-I-III,,
103582,TADIN-I,Village Panchayat,WEST SIANG,ALONG EAST UPPER,1223517,4,Tadin-I-IV,,
103582,TADIN-I,Village Panchayat,WEST SIANG,ALONG EAST UPPER,1223518,5,Tadin-I-V,,
103583,TADIN-II,Village Panchayat,WEST SIANG,ALONG EAST UPPER,1223519,1,Tadin-II-I,,
103583,TADIN-II,Village Panchayat,WEST SIANG,ALONG EAST UPPER,1223520,2,Tadin-II-II,,
103583,TADIN-II,Village Panchayat,WEST SIANG,ALONG EAST UPPER,1223521,3,Tadin-II-III,,
103583,TADIN-II,Village Panchayat,WEST SIANG,ALONG EAST UPPER,1223522,4,Tadin-II-IV,,
103583,TADIN-II,Village Panchayat,WEST SIANG,ALONG EAST UPPER,1223523,5,Tadin-II-V,,
298830,TADIN-III,Village Panchayat,WEST SIANG,ALONG EAST UPPER,2517512,01,Tadin-III (A),Tadin-III (A),
298830,TADIN-III,Village Panchayat,WEST SIANG,ALONG EAST UPPER,2517513,02,Tadin-III (B),Tadin-III (B),
298830,TADIN-III,Village Panchayat,WEST SIANG,ALONG EAST UPPER,2517514,03,Tadin-III (C),Tadin-III (C),
103584,TARSU-MOBUK-I,Village Panchayat,WEST SIANG,ALONG EAST UPPER,1223524,1,Tarsu Mobuk-I-I,,
103584,TARSU-MOBUK-I,Village Panchayat,WEST SIANG,ALONG EAST UPPER,1223525,2,Tarsu Mobuk-I-II,,
103584,TARSU-MOBUK-I,Village Panchayat,WEST SIANG,ALONG EAST UPPER,1223526,3,Tarsu Mobuk-I-III,,
103584,TARSU-MOBUK-I,Village Panchayat,WEST SIANG,ALONG EAST UPPER,1223527,4,Tarsu Mobuk-I-IV,,
103584,TARSU-MOBUK-I,Village Panchayat,WEST SIANG,ALONG EAST UPPER,1223528,5,Tarsu Mobuk-I-V,,
103585,TARSU-MOBUK-II,Village Panchayat,WEST SIANG,ALONG EAST UPPER,1223529,1,Tarsu Mobuk -II-I,,
103585,TARSU-MOBUK-II,Village Panchayat,WEST SIANG,ALONG EAST UPPER,1223530,2,Tarsu Mobuk -II-II,,
103585,TARSU-MOBUK-II,Village Panchayat,WEST SIANG,ALONG EAST UPPER,1223531,3,Tarsu Mobuk -II-III,,
103585,TARSU-MOBUK-II,Village Panchayat,WEST SIANG,ALONG EAST UPPER,1223532,4,Tarsu Mobuk -II-IV,,
103585,TARSU-MOBUK-II,Village Panchayat,WEST SIANG,ALONG EAST UPPER,1223533,5,Tarsu Mobuk -II-V,,
298829,TARSU MOBUK-III,Village Panchayat,WEST SIANG,ALONG EAST UPPER,2517509,01,Tarsu Mobuk-III (A),Tarsu Mobuk-III (A),
298829,TARSU MOBUK-III,Village Panchayat,WEST SIANG,ALONG EAST UPPER,2517510,02,Tarsu Mobuk-III (B),Tarsu Mobuk-III (B),
298829,TARSU MOBUK-III,Village Panchayat,WEST SIANG,ALONG EAST UPPER,2517511,03,Tarsu Mobuk-III (C),Tarsu Mobuk-III (C),
103586,BENE-I,Village Panchayat,WEST SIANG,ALONG WEST PUBU-YOMBU,1223573,1,Bene-I,,
103586,BENE-I,Village Panchayat,WEST SIANG,ALONG WEST PUBU-YOMBU,1223574,2,Bene-II,,
103586,BENE-I,Village Panchayat,WEST SIANG,ALONG WEST PUBU-YOMBU,1223575,3,Bene-III,,
103586,BENE-I,Village Panchayat,WEST SIANG,ALONG WEST PUBU-YOMBU,1223576,4,Bene-IV,,
103586,BENE-I,Village Panchayat,WEST SIANG,ALONG WEST PUBU-YOMBU,1223577,5,Bene-V,,
103586,BENE-I,Village Panchayat,WEST SIANG,ALONG WEST PUBU-YOMBU,1223578,6,Bene-VI,,
298834,BENE-II,Village Panchayat,WEST SIANG,ALONG WEST PUBU-YOMBU,2517524,01,Bene-II (A),Bene-II (A),
298834,BENE-II,Village Panchayat,WEST SIANG,ALONG WEST PUBU-YOMBU,2517525,02,Bene-II (B),Bene-II (B),
298834,BENE-II,Village Panchayat,WEST SIANG,ALONG WEST PUBU-YOMBU,2517526,03,Bene-II (C),Bene-II (C),
103587,DARKA -I,Village Panchayat,WEST SIANG,ALONG WEST PUBU-YOMBU,1223579,1,Darka-I-I,,
103587,DARKA -I,Village Panchayat,WEST SIANG,ALONG WEST PUBU-YOMBU,1223580,2,Darka-I-II,,
103587,DARKA -I,Village Panchayat,WEST SIANG,ALONG WEST PUBU-YOMBU,1223581,3,Darka-I-III,,
103587,DARKA -I,Village Panchayat,WEST SIANG,ALONG WEST PUBU-YOMBU,1223582,4,Darka-I-IV,,
103588,DARKA -II,Village Panchayat,WEST SIANG,ALONG WEST PUBU-YOMBU,1223583,1,Darka -II-I,,
103588,DARKA -II,Village Panchayat,WEST SIANG,ALONG WEST PUBU-YOMBU,1223584,2,Darka -II-II,,
103588,DARKA -II,Village Panchayat,WEST SIANG,ALONG WEST PUBU-YOMBU,1223585,3,Darka -II-III,,
103588,DARKA -II,Village Panchayat,WEST SIANG,ALONG WEST PUBU-YOMBU,1223586,4,Darka -II-IV,,
103588,DARKA -II,Village Panchayat,WEST SIANG,ALONG WEST PUBU-YOMBU,1223587,5,Darka -II-V,,
103589,DARKA -III,Village Panchayat,WEST SIANG,ALONG WEST PUBU-YOMBU,1223588,1,Darka-III-I,,
103589,DARKA -III,Village Panchayat,WEST SIANG,ALONG WEST PUBU-YOMBU,1223589,2,Darka-III-II,,
103589,DARKA -III,Village Panchayat,WEST SIANG,ALONG WEST PUBU-YOMBU,1223590,3,Darka-III-III,,
103589,DARKA -III,Village Panchayat,WEST SIANG,ALONG WEST PUBU-YOMBU,1223591,4,Darka-III-IV,,
103590,GUNE BANE,Village Panchayat,WEST SIANG,ALONG WEST PUBU-YOMBU,1223592,1,Gune Bane-I,,
103590,GUNE BANE,Village Panchayat,WEST SIANG,ALONG WEST PUBU-YOMBU,1223593,2,Gune Bane-II,,
103590,GUNE BANE,Village Panchayat,WEST SIANG,ALONG WEST PUBU-YOMBU,1223594,3,Gune Bane-III,,
103591,KABU-I,Village Panchayat,WEST SIANG,ALONG WEST PUBU-YOMBU,1223595,1,Kabu-I-I,,
103591,KABU-I,Village Panchayat,WEST SIANG,ALONG WEST PUBU-YOMBU,1223596,2,Kabu-I-II,,
103591,KABU-I,Village Panchayat,WEST SIANG,ALONG WEST PUBU-YOMBU,1223597,3,Kabu-I-III,,
103591,KABU-I,Village Panchayat,WEST SIANG,ALONG WEST PUBU-YOMBU,1223598,4,Kabu-I-IV,,
103592,KABU-II,Village Panchayat,WEST SIANG,ALONG WEST PUBU-YOMBU,1223599,1,Kabu-II-I,,
103592,KABU-II,Village Panchayat,WEST SIANG,ALONG WEST PUBU-YOMBU,1223600,2,Kabu-II-II,,
103592,KABU-II,Village Panchayat,WEST SIANG,ALONG WEST PUBU-YOMBU,1223601,3,Kabu-II-III,,
103592,KABU-II,Village Panchayat,WEST SIANG,ALONG WEST PUBU-YOMBU,1223602,4,Kabu-II-IV,,
103593,KUGI POMSE,Village Panchayat,WEST SIANG,ALONG WEST PUBU-YOMBU,1223603,1,Kugi Pomse-I,,
103593,KUGI POMSE,Village Panchayat,WEST SIANG,ALONG WEST PUBU-YOMBU,1223604,2,Kugi Pomse-II,,
103593,KUGI POMSE,Village Panchayat,WEST SIANG,ALONG WEST PUBU-YOMBU,1223605,3,Kugi Pomse-III,,
103593,KUGI POMSE,Village Panchayat,WEST SIANG,ALONG WEST PUBU-YOMBU,1223606,4,Kugi Pomse-IV,,
103594,KUGI POMTE,Village Panchayat,WEST SIANG,ALONG WEST PUBU-YOMBU,1223610,1,Kugi Pomte-I,,
103594,KUGI POMTE,Village Panchayat,WEST SIANG,ALONG WEST PUBU-YOMBU,1223611,2,Kugi Pomte-II,,
103594,KUGI POMTE,Village Panchayat,WEST SIANG,ALONG WEST PUBU-YOMBU,1223612,3,Kugi Pomte-III,,
298836,MASI,Village Panchayat,WEST SIANG,ALONG WEST PUBU-YOMBU,2517530,01,Masi-I,Masi-I,
298836,MASI,Village Panchayat,WEST SIANG,ALONG WEST PUBU-YOMBU,2517531,02,Masi-II,Masi-II,
298836,MASI,Village Panchayat,WEST SIANG,ALONG WEST PUBU-YOMBU,2517532,03,Masi-III,Masi-III,
298832,NIGMOI,Village Panchayat,WEST SIANG,ALONG WEST PUBU-YOMBU,2517518,01,Nigmoi,Nigmoi,
298832,NIGMOI,Village Panchayat,WEST SIANG,ALONG WEST PUBU-YOMBU,2517519,02,Dakpe,Dakpe,
298832,NIGMOI,Village Panchayat,WEST SIANG,ALONG WEST PUBU-YOMBU,2517520,03,UPS School,UPS School,
103595,PAYA-I,Village Panchayat,WEST SIANG,ALONG WEST PUBU-YOMBU,1223613,1,Paya-I,,
103595,PAYA-I,Village Panchayat,WEST SIANG,ALONG WEST PUBU-YOMBU,1223614,2,Paya-II,,
103595,PAYA-I,Village Panchayat,WEST SIANG,ALONG WEST PUBU-YOMBU,1223615,3,Paya-III,,
103595,PAYA-I,Village Panchayat,WEST SIANG,ALONG WEST PUBU-YOMBU,1223616,4,Paya-IV,,
103595,PAYA-I,Village Panchayat,WEST SIANG,ALONG WEST PUBU-YOMBU,1223617,5,Paya-V,,
103595,PAYA-I,Village Panchayat,WEST SIANG,ALONG WEST PUBU-YOMBU,1223618,6,Paya-VI,,
298833,PAYA-II,Village Panchayat,WEST SIANG,ALONG WEST PUBU-YOMBU,2517521,01,Paya-II (A),Paya-II (A),
298833,PAYA-II,Village Panchayat,WEST SIANG,ALONG WEST PUBU-YOMBU,2517522,02,Paya-II (B),Paya-II (B),
298833,PAYA-II,Village Panchayat,WEST SIANG,ALONG WEST PUBU-YOMBU,2517523,03,Paya-II (C),Paya-II (C),
103596,POBDI,Village Panchayat,WEST SIANG,ALONG WEST PUBU-YOMBU,1223619,1,Pobdi -I,,
103596,POBDI,Village Panchayat,WEST SIANG,ALONG WEST PUBU-YOMBU,1223620,2,Pobdi -II,,
103596,POBDI,Village Panchayat,WEST SIANG,ALONG WEST PUBU-YOMBU,1223621,3,Pobdi -III,,
298835,RAGYI,Village Panchayat,WEST SIANG,ALONG WEST PUBU-YOMBU,2517527,01,Ragyi Seg-I,Ragyi Seg-I,
298835,RAGYI,Village Panchayat,WEST SIANG,ALONG WEST PUBU-YOMBU,2517528,02,Ragyi Seg-II,Ragyi Seg-II,
298835,RAGYI,Village Panchayat,WEST SIANG,ALONG WEST PUBU-YOMBU,2517529,03,Ragyi Seg-III,Ragyi Seg-III,
103597,RIGO-KAMDI,Village Panchayat,WEST SIANG,ALONG WEST PUBU-YOMBU,1223607,1,Rigo Kamdi-I,,
103597,RIGO-KAMDI,Village Panchayat,WEST SIANG,ALONG WEST PUBU-YOMBU,1223608,2,Rigo Kamdi-II,,
103597,RIGO-KAMDI,Village Panchayat,WEST SIANG,ALONG WEST PUBU-YOMBU,1223609,3,Rigo Kamdi-III,,
103598,WAK,Village Panchayat,WEST SIANG,ALONG WEST PUBU-YOMBU,1223622,1,Wak-I,,
103598,WAK,Village Panchayat,WEST SIANG,ALONG WEST PUBU-YOMBU,1223623,2,Wak-II,,
103598,WAK,Village Panchayat,WEST SIANG,ALONG WEST PUBU-YOMBU,1223624,3,Wak-III,,
103599,ANGU-I,Village Panchayat,WEST SIANG,ALONG WEST PUSHI,1223534,1,Angu-I-I,,
103599,ANGU-I,Village Panchayat,WEST SIANG,ALONG WEST PUSHI,1223535,2,Angu-I-II,,
103599,ANGU-I,Village Panchayat,WEST SIANG,ALONG WEST PUSHI,1223536,3,Angu-I-III,,
103599,ANGU-I,Village Panchayat,WEST SIANG,ALONG WEST PUSHI,1223537,4,Angu-I-IV,,
103599,ANGU-I,Village Panchayat,WEST SIANG,ALONG WEST PUSHI,1223538,5,Angu-I-V,,
103600,ANGU-II,Village Panchayat,WEST SIANG,ALONG WEST PUSHI,1223539,1,Angu-II-I,,
103600,ANGU-II,Village Panchayat,WEST SIANG,ALONG WEST PUSHI,1223540,2,Angu-II-II,,
103600,ANGU-II,Village Panchayat,WEST SIANG,ALONG WEST PUSHI,1223541,3,Angu-II-III,,
103600,ANGU-II,Village Panchayat,WEST SIANG,ALONG WEST PUSHI,1223542,4,Angu-II-IV,,
103601,DOJI JEKO,Village Panchayat,WEST SIANG,ALONG WEST PUSHI,1223543,1,Doji Jeko-I,,
103601,DOJI JEKO,Village Panchayat,WEST SIANG,ALONG WEST PUSHI,1223544,2,Doji Jeko-II,,
103601,DOJI JEKO,Village Panchayat,WEST SIANG,ALONG WEST PUSHI,1223545,3,Doji Jeko-III,,
103601,DOJI JEKO,Village Panchayat,WEST SIANG,ALONG WEST PUSHI,1223546,4,Doji Jeko-IV,,
103601,DOJI JEKO,Village Panchayat,WEST SIANG,ALONG WEST PUSHI,1223547,5,Doji Jeko-V,,
298848,DOJI NIGMOI,Village Panchayat,WEST SIANG,ALONG WEST PUSHI,2518810,01,Doji Nigmoi Seg-I,Doji Nigmoi Seg-I,
298848,DOJI NIGMOI,Village Panchayat,WEST SIANG,ALONG WEST PUSHI,2518811,02,Doji Nigmoi Seg-II,Doji Nigmoi Seg-II,
298848,DOJI NIGMOI,Village Panchayat,WEST SIANG,ALONG WEST PUSHI,2518812,03,Doji Nigmoi Seg-III,Doji Nigmoi Seg-III,
103602,HIGI BAGRA-I,Village Panchayat,WEST SIANG,ALONG WEST PUSHI,1223548,1,Higi Bagra-I,,
103602,HIGI BAGRA-I,Village Panchayat,WEST SIANG,ALONG WEST PUSHI,1223549,2,Higi Bagra-II,,
103602,HIGI BAGRA-I,Village Panchayat,WEST SIANG,ALONG WEST PUSHI,1223550,3,Higi Bagra-III,,
103602,HIGI BAGRA-I,Village Panchayat,WEST SIANG,ALONG WEST PUSHI,1223551,4,Higi Bagra-IV,,
103602,HIGI BAGRA-I,Village Panchayat,WEST SIANG,ALONG WEST PUSHI,1223552,5,Higi Bagra-V,,
103602,HIGI BAGRA-I,Village Panchayat,WEST SIANG,ALONG WEST PUSHI,1223553,6,Higi Bagra-VI,,
298849,HIGI BAGRA-II,Village Panchayat,WEST SIANG,ALONG WEST PUSHI,2518813,01,Higi Bagra-II (A),Higi Bagra-II (A),
298849,HIGI BAGRA-II,Village Panchayat,WEST SIANG,ALONG WEST PUSHI,2518814,02,Higi Bagra-II (B),Higi Bagra-II (B),
298849,HIGI BAGRA-II,Village Panchayat,WEST SIANG,ALONG WEST PUSHI,2518815,03,Higi Bagra-II (C),Higi Bagra-II (C),
103603,JEYI BAGRA,Village Panchayat,WEST SIANG,ALONG WEST PUSHI,1223554,1,Jeyi Bagra-I,,
103603,JEYI BAGRA,Village Panchayat,WEST SIANG,ALONG WEST PUSHI,1223555,2,Jeyi Bagra-II,,
103603,JEYI BAGRA,Village Panchayat,WEST SIANG,ALONG WEST PUSHI,1223556,3,Jeyi Bagra-III,,
103604,LIPU BAGRA-I,Village Panchayat,WEST SIANG,ALONG WEST PUSHI,1223557,1,Lipu Bagra-I,,
103604,LIPU BAGRA-I,Village Panchayat,WEST SIANG,ALONG WEST PUSHI,1223558,2,Lipu Bagra-II,,
103604,LIPU BAGRA-I,Village Panchayat,WEST SIANG,ALONG WEST PUSHI,1223559,3,Lipu Bagra-III,,
103604,LIPU BAGRA-I,Village Panchayat,WEST SIANG,ALONG WEST PUSHI,1223560,4,Lipu Bagra-IV,,
103604,LIPU BAGRA-I,Village Panchayat,WEST SIANG,ALONG WEST PUSHI,1223561,5,Lipu Bagra-V,,
103605,LIPU BAGRA-II,Village Panchayat,WEST SIANG,ALONG WEST PUSHI,1223562,1,Lipu Bagra-II-I,,
103605,LIPU BAGRA-II,Village Panchayat,WEST SIANG,ALONG WEST PUSHI,1223563,2,Lipu Bagra-II-II,,
103605,LIPU BAGRA-II,Village Panchayat,WEST SIANG,ALONG WEST PUSHI,1223564,3,Lipu Bagra-II-III,,
103605,LIPU BAGRA-II,Village Panchayat,WEST SIANG,ALONG WEST PUSHI,1223565,4,Lipu Bagra-II-IV,,
103606,PIGI MENGO,Village Panchayat,WEST SIANG,ALONG WEST PUSHI,1223566,1,Pigi Mengo-I,,
103606,PIGI MENGO,Village Panchayat,WEST SIANG,ALONG WEST PUSHI,1223567,2,Pigi Mengo-II,,
103606,PIGI MENGO,Village Panchayat,WEST SIANG,ALONG WEST PUSHI,1223568,3,Pigi Mengo-III,,
103607,TAKPU BAGRA,Village Panchayat,WEST SIANG,ALONG WEST PUSHI,1223569,1,Takpu Bagra-I,,
103607,TAKPU BAGRA,Village Panchayat,WEST SIANG,ALONG WEST PUSHI,1223570,2,Takpu Bagra-II,,
103607,TAKPU BAGRA,Village Panchayat,WEST SIANG,ALONG WEST PUSHI,1223571,3,Takpu Bagra-III,,
103607,TAKPU BAGRA,Village Panchayat,WEST SIANG,ALONG WEST PUSHI,1223572,4,Takpu Bagra-IV,,
103608,DASI,Village Panchayat,WEST SIANG,ALONG WEST UBU,1223625,1,Dasi-I,,
103608,DASI,Village Panchayat,WEST SIANG,ALONG WEST UBU,1223626,2,Dasi-II,,
103608,DASI,Village Panchayat,WEST SIANG,ALONG WEST UBU,1223627,3,Dasi-III,,
103608,DASI,Village Panchayat,WEST SIANG,ALONG WEST UBU,1223628,4,Dasi-IV,,
103609,Hoi,Village Panchayat,WEST SIANG,ALONG WEST UBU,1223629,1,Nikte,,
103609,Hoi,Village Panchayat,WEST SIANG,ALONG WEST UBU,1223630,2,Igo Yami,,
103609,Hoi,Village Panchayat,WEST SIANG,ALONG WEST UBU,1223631,3,Igo Kato,,
103609,Hoi,Village Panchayat,WEST SIANG,ALONG WEST UBU,1223632,4,Hu Moli,,
103609,Hoi,Village Panchayat,WEST SIANG,ALONG WEST UBU,1223633,5,Rike,,
298837,NIKTE,Village Panchayat,WEST SIANG,ALONG WEST UBU,2517533,01,Nikte Seg-I,Nikte Seg-I,
298837,NIKTE,Village Panchayat,WEST SIANG,ALONG WEST UBU,2517534,02,Nikte Seg-II,Nikte Seg-II,
298837,NIKTE,Village Panchayat,WEST SIANG,ALONG WEST UBU,2517535,03,Nikte Seg-III,Nikte Seg-III,
103610,NYORAK RAKTE,Village Panchayat,WEST SIANG,ALONG WEST UBU,1223634,1,Nyorak Rakte-I,,
103610,NYORAK RAKTE,Village Panchayat,WEST SIANG,ALONG WEST UBU,1223635,2,Nyorak Rakte-II,,
103610,NYORAK RAKTE,Village Panchayat,WEST SIANG,ALONG WEST UBU,1223636,3,Nyorak Rakte-III,,
103610,NYORAK RAKTE,Village Panchayat,WEST SIANG,ALONG WEST UBU,1223637,4,Nyorak Rakte-IV,,
103611,PUSHI NYORAK,Village Panchayat,WEST SIANG,ALONG WEST UBU,1223638,1,Puch Nyorak-I,,
103611,PUSHI NYORAK,Village Panchayat,WEST SIANG,ALONG WEST UBU,1223639,2,Puch Nyorak-II,,
103611,PUSHI NYORAK,Village Panchayat,WEST SIANG,ALONG WEST UBU,1223640,3,Puch Nyorak-III,,
103612,RIME/PIDI RIME,Village Panchayat,WEST SIANG,ALONG WEST UBU,1223641,1,Pidi Rime-I,,
103612,RIME/PIDI RIME,Village Panchayat,WEST SIANG,ALONG WEST UBU,1223642,2,Pidi Rime-II,,
103612,RIME/PIDI RIME,Village Panchayat,WEST SIANG,ALONG WEST UBU,1223643,3,Pidi Rime-III,,
103613,TABA SORA,Village Panchayat,WEST SIANG,ALONG WEST UBU,1223644,1,Taba Sora-I,,
103613,TABA SORA,Village Panchayat,WEST SIANG,ALONG WEST UBU,1223645,2,Taba Sora-II,,
103613,TABA SORA,Village Panchayat,WEST SIANG,ALONG WEST UBU,1223646,3,Taba Sora-III,,
103613,TABA SORA,Village Panchayat,WEST SIANG,ALONG WEST UBU,1223647,4,Taba Sora-IV,,
103613,TABA SORA,Village Panchayat,WEST SIANG,ALONG WEST UBU,1223648,5,Taba Sora-V,,
103614,YIGI-KAUM-I,Village Panchayat,WEST SIANG,ALONG WEST UBU,1223649,1,Yigi Kaum-I-I,,
103614,YIGI-KAUM-I,Village Panchayat,WEST SIANG,ALONG WEST UBU,1223650,2,Yigi Kaum-I-II,,
103614,YIGI-KAUM-I,Village Panchayat,WEST SIANG,ALONG WEST UBU,1223651,3,Yigi Kaum-I-III,,
103614,YIGI-KAUM-I,Village Panchayat,WEST SIANG,ALONG WEST UBU,1223652,4,Yigi Kaum-I-IV,,
103615,YIGI-KAUM-II,Village Panchayat,WEST SIANG,ALONG WEST UBU,1223653,1,Yigi Kaum-II-I,,
103615,YIGI-KAUM-II,Village Panchayat,WEST SIANG,ALONG WEST UBU,1223654,2,Yigi Kaum-II-II,,
103615,YIGI-KAUM-II,Village Panchayat,WEST SIANG,ALONG WEST UBU,1223655,3,Yigi Kaum-II-III,,
273622,Boje Darak,Village Panchayat,WEST SIANG,Darak,1223800,1,Boji Lite,,
273622,Boje Darak,Village Panchayat,WEST SIANG,Darak,1223801,2,Boji Kigi Pere,,
273622,Boje Darak,Village Panchayat,WEST SIANG,Darak,1223802,3,Darak Camp,,
298838,BOJE KIGI,Village Panchayat,WEST SIANG,Darak,2517574,01,Boje Kigi-I,Boje Kigi-I,
298838,BOJE KIGI,Village Panchayat,WEST SIANG,Darak,2517575,02,Boje Kigi-II,Boje Kigi-II,
298838,BOJE KIGI,Village Panchayat,WEST SIANG,Darak,2517576,03,Boje Pare,Boje Pare,
298839,DARAK CAMP,Village Panchayat,WEST SIANG,Darak,2517617,01,Darak-I,Darak-I,
298839,DARAK CAMP,Village Panchayat,WEST SIANG,Darak,2517618,02,Darak-II,Darak-II,
298839,DARAK CAMP,Village Panchayat,WEST SIANG,Darak,2517619,03,Darak Camp,Darak Camp,
273623,Potom Bogo,Village Panchayat,WEST SIANG,Darak,1223820,1,Degi Potom,,
273623,Potom Bogo,Village Panchayat,WEST SIANG,Darak,1223821,2,Larmik Potom,,
273623,Potom Bogo,Village Panchayat,WEST SIANG,Darak,1223822,3,Sala Potom,,
273623,Potom Bogo,Village Panchayat,WEST SIANG,Darak,1223823,4,Darak HQ,,
273621,Raksap Poyom,Village Panchayat,WEST SIANG,Darak,2438428,1,Poyom-I,,
273621,Raksap Poyom,Village Panchayat,WEST SIANG,Darak,2438429,2,Poyom -II,,
273621,Raksap Poyom,Village Panchayat,WEST SIANG,Darak,2438430,3,Boru Rakshap,,
273621,Raksap Poyom,Village Panchayat,WEST SIANG,Darak,2438431,4,Sijjir Rakshap,,
298845,BALEK GOLI,Village Panchayat,WEST SIANG,KAMBA,2517848,01,Balek Goli Seg-I,Balek Goli Seg-I,
298845,BALEK GOLI,Village Panchayat,WEST SIANG,KAMBA,2517849,02,Balek Goli Seg-II,Balek Goli Seg-II,
298845,BALEK GOLI,Village Panchayat,WEST SIANG,KAMBA,2517850,03,Balek Goli Seg-III,Balek Goli Seg-III,
298846,GEMO BASAM,Village Panchayat,WEST SIANG,KAMBA,2517851,01,Gemo Basam Seg-I,Gemo Basam Seg-I,
298846,GEMO BASAM,Village Panchayat,WEST SIANG,KAMBA,2517852,02,Gemo Basam Seg-II,Gemo Basam Seg-II,
298846,GEMO BASAM,Village Panchayat,WEST SIANG,KAMBA,2517853,03,Gemo Kamku,Gemo Kamku,
103637,GEMOTALI YAKI,Village Panchayat,WEST SIANG,KAMBA,1224038,1,Gemo Tali-I,,
103637,GEMOTALI YAKI,Village Panchayat,WEST SIANG,KAMBA,1224039,2,Gemo Tali-II,,
103637,GEMOTALI YAKI,Village Panchayat,WEST SIANG,KAMBA,1224040,3,Yaki Tato -I,,
103637,GEMOTALI YAKI,Village Panchayat,WEST SIANG,KAMBA,1224041,4,Yaki Tato -II,,
103637,GEMOTALI YAKI,Village Panchayat,WEST SIANG,KAMBA,1224042,5,Yaki Tato -III,,
103637,GEMOTALI YAKI,Village Panchayat,WEST SIANG,KAMBA,1224043,6,Kesi Tali,,
103638,KAMBU,Village Panchayat,WEST SIANG,KAMBA,1224072,1,Kambu-I,,
103638,KAMBU,Village Panchayat,WEST SIANG,KAMBA,1224073,2,Kambu-II,,
103638,KAMBU,Village Panchayat,WEST SIANG,KAMBA,1224074,3,Kambu-III,,
103638,KAMBU,Village Panchayat,WEST SIANG,KAMBA,1224075,4,Kambu-IV,,
103638,KAMBU,Village Panchayat,WEST SIANG,KAMBA,1224076,5,Ruyi,,
298842,KAMBU MOKU-I,Village Panchayat,WEST SIANG,KAMBA,2517810,01,Kambu Moku-I (A),Kambu Moku-I (A),
298842,KAMBU MOKU-I,Village Panchayat,WEST SIANG,KAMBA,2517811,02,Kambu Moku-I (B),Kambu Moku-I (B),
298842,KAMBU MOKU-I,Village Panchayat,WEST SIANG,KAMBA,2517812,03,Kambu Moku-I (C),Kambu Moku-I (C),
103639,KAMKI,Village Panchayat,WEST SIANG,KAMBA,1224095,1,Kamki-I,,
103639,KAMKI,Village Panchayat,WEST SIANG,KAMBA,1224096,2,Kamki-II,,
103639,KAMKI,Village Panchayat,WEST SIANG,KAMBA,1224097,3,Kamki-III,,
103639,KAMKI,Village Panchayat,WEST SIANG,KAMBA,1224098,4,Dego Kamki-I,,
103639,KAMKI,Village Panchayat,WEST SIANG,KAMBA,1224099,5,Dego Kamki-II,,
103639,KAMKI,Village Panchayat,WEST SIANG,KAMBA,1224100,6,Peri-I,,
103639,KAMKI,Village Panchayat,WEST SIANG,KAMBA,1224101,7,Peri-II,,
298843,KAMSI YIJO,Village Panchayat,WEST SIANG,KAMBA,2518329,01,Kamsi Yijo,Kamsi Yijo,
