Local Body Code,Local Body Name,Ward Code, Ward Number,Ward Name
249588,Thakurganj,35795,3,Thakurganj (NP) - Ward No.3
276643,Bihat,1298233,17,Bihat (M) - Ward No.17
249636,Haveli Kharagpur,36297,8,Kharagpur (NP) - Ward No.8
249634,Munger,36261,5,Munger (M Corp.) - Ward No.5
249649,Khagaul,1298113,21,Khagaul (M) - Ward No.21
249684,Nawada,36868,9,Nawada (M) - Ward No.9
249639,Lakhisarai,36326,8,Lakhisarai (M) - Ward No.8
249611,Rivilganj,36041,7,Revilganj (NP) - Ward No.7
277129,Bakhri,1298313,4,Bakhri (NP) - Ward No.04
249686,Hisua,36889,2,Hisua (NP) - Ward No.2
249599,Saharsa,1299483,38,Saharsa (M) - Ward No.38
249639,Lakhisarai,3717,32,Lakhisarai (M) - Ward No.32
249685,Warisaliganj,36876,1,Warisaliganj (NP) - Ward No.1
249612,Chapra,1298887,38,Chapra (M Corp.) - Ward No.38
249670,Sasaram,1298171,35,Sasaram (M) - Ward No.35
249657,Mokama,1298586,19,Mokameh (M) - Ward No.19
276645,Naubatpur,1298657,13,Naubatpur (M) - Ward No.13
249650,Patna,36415,5,Patna (M Corp.) - Ward No.5
277132,Simari Bakhtiyarpur,1299489,4,Simri Bakhtiyarpur (NP) - Ward No.4
249612,Chapra,1298893,44,Chapra (M Corp.) - Ward No.44
277128,Mehsi,1299130,9,Mehshi (NP) - Ward No.9
276648,Mohaniya,1298387,1,Mohaniya (NP) - Ward No.01
249566,Sugauli,62513,4,Sugauli (NP) - Ward No.4
249560,Ramnagar,1298431,22,Ramnagar (NP) - Ward No.22
249581,Ghoghardiha,35732,5,Ghoghardiha (NP) - Ward No.5
249649,Khagaul,1298108,16,Khagaul (M) - Ward No.16
277098,Bakhtiyarpur,1298622,5,Bakhtiyarpur (M) - Ward No.5
276642,Benipur,1298062,22,Benipur (M) - Ward No. 22
249687,Jamui,1299312,30,Jamui (M) - Ward No.30
277127,Pakri Dayal,1298151,15,Pakridayal (NP) - Ward No.15
249650,Patna,36445,35,Patna (M Corp.) - Ward No.35
249565,Raxaul,1298289,21,Raxaul Bazar (M) - Ward No.21
249588,Thakurganj,35800,8,Thakurganj (NP) - Ward No.8
249657,Mokama,36618,8,Mokameh (M) - Ward No.8
249601,Motipur,35959,5,Motipur (NP) - Ward No.5
249611,Rivilganj,36040,6,Revilganj (NP) - Ward No.6
249653,Fatuha,36491,10,Fatwah (M) - Ward No.10
249618,Mahnar,1298276,21,Mahnar Bazar (M) - Ward No.21
249672,Jehanabad,36770,7,Jehanabad (M) - Ward No.7
277126,Kesaria,1299112,2,Kesaaria (NP) - Ward No.2
249650,Patna,1298544,75,Patna (M Corp.) - Ward No.75
277133,Banmankhi,1298038,15,Banmankhi (NP) - Ward No. 15
249645,Rajgir,36370,5,Rajgir (NP) - Ward No.5
249668,Bikramganj,1298713,19,Bikramganj (M) - Ward No.19
249684,Nawada,2793,27,Nawada (M) - Ward No.27
277125,Mahua,1299176,9,Mahua (NP) - Ward No.9
249582,Nirmali,62539,7,Nirmali (NP) - Ward No.7
249601,Motipur,35955,1,Motipur (NP) - Ward No.1
249635,Jamalpur,59499,11,Jamalpur (M) - Ward No.11
249616,Lalganj,1298121,14,Lalganj (NP) - Ward No.14
249651,Phulwari Sharif,36459,7,Phulwari Sharif (M) - Ward No.7
249592,Purnea,1299407,34,Purnia (M Corp.) - Ward No.34
249680,Gaya,1298803,45,Gaya (M Corp.) - Ward No.45
249583,Birpur,35744,4,Birpur (NP) - Ward No.4
249680,Gaya,59965,18,Gaya (M Corp.) - Ward No.18
249610,Mairwa,1298960,8,Maharajganj (NP) - Ward No.8
249638,Barahiya,3692,16,Barahiya (NP) - Ward No.16
249606,Gopalganj,35997,18,Gopalganj (M) - Ward No.18
249634,Munger,36262,6,Munger (M Corp.) - Ward No.6
249571,Chakia,1299096,12,Chakia (NP) - Ward No.12
249625,Khagaria,1299329,17,Khagaria (M) - Ward No.17
276643,Bihat,1298240,24,Bihat (M) - Ward No.24
249579,Madhubani,1299185,27,Madhubani (M) - Ward No.27
277132,Simari Bakhtiyarpur,1299493,8,Simri Bakhtiyarpur (NP) - Ward No.8
276642,Benipur,1298069,29,Benipur (M) - Ward No. 29
249630,Bhagalpur,59473,34,Bhagalpur (M Corp.) - Ward No.34
249574,Belsand,35647,2,Belsand (NP) - Ward No.2
265438,Ekma Bazar,1298359,1,Ekma Bazar (NP) - Ward No.01
249590,Kishanganj,35827,20,Kishanganj (M) - Ward No.20
249647,Maner,36380,7,Maner (NP) - Ward No.7
249678,Nabinagar,1298880,13,Nabinagar (NP) - Ward No.13
249650,Patna,1298515,46,Patna (M Corp.) - Ward No.46
277128,Mehsi,1299135,14,Mehshi (NP) - Ward No.14
249583,Birpur,1299505,9,Birpur (NP) - Ward No.9
249625,Khagaria,36220,8,Khagaria (M) - Ward No.8
249654,Khusrupur,36600,4,Khusrupur (NP) - Ward No.4
249650,Patna,36452,42,Khalilpura (OG) - Ward No.42
249638,Barahiya,36318,14,Barahiya (NP) - Ward No.14
249629,Sultanganj,5951,18,Sultanganj (NP) - Ward No.18
249662,Jagdishpur,36648,4,Jagdishpur (NP) - Ward No.4
249634,Munger,36272,16,Munger (M Corp.) - Ward No.16
253219,sahebganj,71903,8,Sahebganj (NP) - Ward No.8
249642,Biharsharif,59543,30,Bihar (M) - Ward No.30
249618,Mahnar,36148,11,Mahnar Bazar (M) - Ward No.11
253281,ARWAL,1298836,3,Arwal (M) - Ward No.3
249665,Buxar,1298793,31,Buxar (M) - Ward No.31
249617,Hajipur,36123,4,Hajipur (M) - Ward No.4
249648,Danapur,1298557,29,Danapur Nizamat (M) - Ward No.29
249561,Narkatiaganj,1299044,13,Narkatiaganj (NP) - Ward No.13
249680,Gaya,59979,32,Gaya (M Corp.) - Ward No.32
249650,Patna,1298516,47,Patna (M Corp.) - Ward No.47
277132,Simari Bakhtiyarpur,1299497,12,Simri Bakhtiyarpur (NP) - Ward No.12
249611,Rivilganj,36044,10,Revilganj (NP) - Ward No.10
276642,Benipur,1298045,5,Benipur (M) - Ward No. 05
276648,Mohaniya,1298400,14,Mohaniya (NP) - Ward No.14
249634,Munger,1299234,39,Munger (M Corp.) - Ward No.39
249599,Saharsa,59377,23,Saharsa (M) - Ward No.23
249599,Saharsa,59356,2,Saharsa (M) - Ward No.2
249665,Buxar,36686,10,Buxar (M) - Ward No.10
249600,Darbhanga,1721,39,Darbhanga (M Corp.) - Ward No.39
249615,Sonepur,36101,1,Sonepur (NP) - Ward No.1
249630,Bhagalpur,71493,47,Bhagalpur (M Corp.) - Ward No.47
249673,Makhdumpur,36790,13,Makhdumpur (NP) - Ward No.13
249645,Rajgir,4905,13,Rajgir (NP) - Ward No.13
290059,Sursand,1306776,2,Sursand(NP)-Ward No.2
249648,Danapur,1298561,33,Danapur Nizamat (M) - Ward No.33
249635,Jamalpur,1299242,27,Jamalpur (M) - Ward No.27
249579,Madhubani,35717,19,Madhubani (M) - Ward No.19
249646,Silao,71563,13,Silao (NP) - Ward No.13
249686,Hisua,2804,15,Hisua (NP) - Ward No.15
249661,Behea,1298767,14,Behea (NP) - Ward No.14
249647,Maner,36379,6,Maner (NP) - Ward No.6
249567,Dhaka,1299098,8,Dhaka (NP) - Ward No.8
249626,Gogri Jamalpur,36233,8,Gogri Jamalpur (NP) - Ward No.8
249606,Gopalganj,35996,17,Gopalganj (M) - Ward No.17
277103,Barbigha,1299277,7,Barbigha (M) - Ward No.7
249577,Janakpur Road,62529,6,Janakpur Road (NP) - Ward No.6
249642,Biharsharif,59542,29,Bihar (M) - Ward No.29
249597,Madhepura,35899,3,Madhepura (M) - Ward No.3
249608,Siwan,35999,1,Siwan (M) - Ward No.1
277098,Bakhtiyarpur,1298634,17,Bakhtiyarpur (M) - Ward No.17
249666,Bhabua,59641,4,Bhabua (M) - Ward No.4
249565,Raxaul,35593,13,Raxaul Bazar (M) - Ward No.13
249660,Koilwar,36640,8,Koilwar (NP) - Ward No.8
249638,Barahiya,36312,8,Barahiya (NP) - Ward No.8
249571,Chakia,1299091,7,Chakia (NP) - Ward No.7
249579,Madhubani,35699,1,Madhubani (M) - Ward No.1
276406,BARSOI,1299465,12,Barsoi (NP) - Ward No.12
249657,Mokama,1298591,24,Mokameh (M) - Ward No.24
249587,Araria,35783,7,Araria (M) - Ward No.7
249656,Barh,1298204,15,Barh (M) - Ward No.15
249630,Bhagalpur,59457,18,Bhagalpur (M Corp.) - Ward No.18
249567,Dhaka,1299103,13,Dhaka (NP) - Ward No.13
276405,KOCHAS,1298735,12,Kochas (NP) - Ward No.12
249648,Danapur,59571,4,Danapur Nizamat (M) - Ward No.4
249581,Ghoghardiha,35737,10,Ghoghardiha (NP) - Ward No.10
249662,Jagdishpur,36652,8,Jagdishpur (NP) - Ward No.8
249590,Kishanganj,35832,25,Kishanganj (M) - Ward No.25
276648,Mohaniya,1298395,9,Mohaniya (NP) - Ward No.09
249566,Sugauli,1299146,20,Sugauli (NP) - Ward No.20
277132,Simari Bakhtiyarpur,1299486,1,Simri Bakhtiyarpur (NP) - Ward No.1
249615,Sonepur,36107,7,Sonepur (NP) - Ward No.7
249586,Forbesganj,35773,13,Forbesganj (M) - Ward No.13
249590,Kishanganj,35826,19,Kishanganj (M) - Ward No.19
249652,Masaurhi,36469,5,Masaurhi (M) - Ward No.5
249560,Ramnagar,1298418,9,Ramnagar (NP) - Ward No.9
290059,Sursand,1306787,13,Sursand(NP)-Ward No.13
249664,Dumraon,36675,10,Dumraon (M) - Ward No.10
249660,Koilwar,36635,3,Koilwar (NP) - Ward No.3
249647,Maner,36392,19,Maner (NP) - Ward No.19
277136,Balia,1298347,18,Balia (NP) - Ward No.18
249641,Sheikhpura,1299266,23,Sheikhpura (M) - Ward No.23
249674,Daudnagar,1298090,25,Daudnagar (M) - Ward No.25
249575,Sitamarhi,35664,9,Sitamarhi (M) - Ward No.9
249614,Dighwara,1298897,14,Dighwara (NP) - Ward No.14
249616,Lalganj,36110,3,Lalganj (NP) - Ward No.3
249568,Motihari,1299076,33,Motihari (M) - Ward No.33
249575,Sitamarhi,35682,27,Sitamarhi (M) - Ward No.27
249648,Danapur,59576,9,Danapur Nizamat (M) - Ward No.9
249630,Bhagalpur,59441,2,Bhagalpur (M Corp.) - Ward No.2
249585,Jogabani,1298095,7,Jogabani (NP) - Ward No.7
249665,Buxar,36684,8,Buxar (M) - Ward No.8
276646,Nasriganj,1298408,6,Nasariganj (NP) - Ward No.06
249659,Arrah,59613,16,Arrah (M Corp.) - Ward No.16
277133,Banmankhi,1298039,16,Banmankhi (NP) - Ward No. 16
249605,Mirganj,1298384,14,Mirganj (NP) - Ward No.14
249635,Jamalpur,59501,13,Jamalpur (M) - Ward No.13
249605,Mirganj,1298382,12,Mirganj (NP) - Ward No.12
249634,Munger,36284,28,Munger (M Corp.) - Ward No.28
249641,Sheikhpura,36348,4,Sheikhpura (M) - Ward No.4
249564,Bettiah,35580,25,Bettiah (M) - Ward No.25
249590,Kishanganj,35824,17,Kishanganj (M) - Ward No.17
249567,Dhaka,1299109,19,Dhaka (NP) - Ward No.19
249650,Patna,36426,16,Patna (M Corp.) - Ward No.16
249650,Patna,36427,17,Patna (M Corp.) - Ward No.17
249682,Sherghati,36841,1,Sherghati (NP) - Ward No.1
249629,Sultanganj,5954,21,Sultanganj (NP) - Ward No.21
253281,ARWAL,1298855,22,Arwal (M) - Ward No.22
277098,Bakhtiyarpur,1298626,9,Bakhtiyarpur (M) - Ward No.9
249616,Lalganj,36108,1,Lalganj (NP) - Ward No.1
249684,Nawada,36869,10,Nawada (M) - Ward No.10
249666,Bhabua,1298751,23,Bhabua (M) - Ward No.23
249600,Darbhanga,35920,3,Darbhanga (M Corp.) - Ward No.3
249618,Mahnar,36150,13,Mahnar Bazar (M) - Ward No.13
249649,Khagaul,36403,8,Khagaul (M) - Ward No.8
249565,Raxaul,35588,8,Raxaul Bazar (M) - Ward No.8
249656,Barh,59595,12,Barh (M) - Ward No.12
249577,Janakpur Road,62530,7,Janakpur Road (NP) - Ward No.7
249654,Khusrupur,36597,1,Khusrupur (NP) - Ward No.1
249596,Manihari,1299473,15,Manihari (NP) - Ward No.15
249651,Phulwari Sharif,36458,6,Phulwari Sharif (M) - Ward No.6
249571,Chakia,35634,4,Chakia (NP) - Ward No.4
277103,Barbigha,1299273,3,Barbigha (M) - Ward No.3
253281,ARWAL,1298856,23,Arwal (M) - Ward No.23
249659,Arrah,59628,31,Arrah (M Corp.) - Ward No.31
290025,Aurangabad,1306674,1,Ward No.1
249571,Chakia,35633,3,Chakia (NP) - Ward No.3
249576,Dumra,1298354,7,Dumra (NP) - Ward No.7
249597,Madhepura,35900,4,Madhepura (M) - Ward No.4
249642,Biharsharif,59526,13,Bihar (M) - Ward No.13
249608,Siwan,36023,25,Siwan (M) - Ward No.25
249682,Sherghati,3639,16,Sherghati (NP) - Ward No.16
277129,Bakhri,1298323,14,Bakhri (NP) - Ward No.14
249643,Hilsa,6345,13,Hilsa (NP) - Ward No.13
249687,Jamui,59997,12,Jamui (M) - Ward No.12
276646,Nasriganj,1298413,11,Nasariganj (NP) - Ward No.11
277130,Teghara,1299370,11,Bakhri (NP) - Ward No.11
277129,Bakhri,1298321,12,Bakhri (NP) - Ward No.12
249662,Jagdishpur,36654,10,Jagdishpur (NP) - Ward No.10
249595,Katihar,1299451,43,Katihar (M Corp.) - Ward No.43
249606,Gopalganj,35994,15,Gopalganj (M) - Ward No.15
249662,Jagdishpur,1298774,17,Jagdishpur (NP)- Ward No.17
249666,Bhabua,59645,8,Bhabua (M) - Ward No.8
249593,Kasba,1299429,16,Kasba (NP) - Ward No.16
249651,Phulwari Sharif,1298573,17,Phulwari Sharif (M) - Ward No.17
249668,Bikramganj,1298715,21,Bikramganj (M) - Ward No.21
249650,Patna,36432,22,Patna (M Corp.) - Ward No.22
276405,KOCHAS,1298736,13,Kochas (NP) - Ward No.13
276643,Bihat,1298217,1,Bihat (M) - Ward No.01
249577,Janakpur Road,62526,3,Janakpur Road (NP) - Ward No.3
249650,Patna,1298538,69,Patna (M Corp.) - Ward No.69
276406,BARSOI,1299457,4,Barsoi (NP) - Ward No.4
249600,Darbhanga,35942,25,Darbhanga (M Corp.) - Ward No.25
249616,Lalganj,36109,2,Lalganj (NP) - Ward No.2
249579,Madhubani,1299188,30,Madhubani (M) - Ward No.30
276645,Naubatpur,1298651,7,Naubatpur (M) - Ward No.7
249650,Patna,1298526,57,Patna (M Corp.) - Ward No.57
249653,Fatuha,36485,4,Fatwah (M) - Ward No.4
249568,Motihari,1299077,34,Motihari (M) - Ward No.34
249610,Mairwa,36034,4,Maharajganj (NP) - Ward No.4
249634,Munger,36289,33,Munger (M Corp.) - Ward No.33
249588,Thakurganj,35793,1,Thakurganj (NP) - Ward No.1
249632,Amarpur,4429,10,Amarpur (NP) - Ward No.10
249636,Haveli Kharagpur,1299252,15,Kharagpur (NP) - Ward No.15
276406,BARSOI,1299455,2,Barsoi (NP) - Ward No.2
249586,Forbesganj,1299434,20,Forbesganj (M) - Ward No.20
249643,Hilsa,6347,15,Hilsa (NP) - Ward No.15
249688,Jhajha,37282,7,Jhajha (NP) - Ward No.7
249593,Kasba,1299428,15,Kasba (NP) - Ward No.15
249561,Narkatiaganj,1299049,18,Narkatiaganj (NP) - Ward No.18
249587,Araria,1298201,27,Araria (M) - Ward No.27
249653,Fatuha,36594,12,Fatwah (M) - Ward No.12
249639,Lakhisarai,3712,27,Lakhisarai (M) - Ward No.27
249625,Khagaria,36213,1,Khagaria (M) - Ward No.1
249584,Supaul,1298296,15,Supaul (M) - Ward No.15
277103,Barbigha,1299289,19,Barbigha (M) - Ward No.19
249656,Barh,59584,1,Barh (M) - Ward No.1
249612,Chapra,1298892,43,Chapra (M Corp.) - Ward No.43
249647,Maner,36389,16,Maner (NP) - Ward No.16
265437,Parsa Bazar,1298914,7,Parsa (NP) - Ward No.7
249636,Haveli Kharagpur,36301,12,Kharagpur (NP) - Ward No.12
276405,KOCHAS,1298725,2,Kochas (NP) - Ward No.2
249615,Sonepur,36103,3,Sonepur (NP) - Ward No.3
249642,Biharsharif,59525,12,Bihar (M) - Ward No.12
265438,Ekma Bazar,1298365,7,Ekma Bazar (NP) - Ward No.07
249665,Buxar,36687,11,Buxar (M) - Ward No.11
249684,Nawada,2796,30,Nawada (M) - Ward No.30
249564,Bettiah,1299022,39,Bettiah (M) - Ward No.39
249632,Amarpur,4425,6,Amarpur (NP) - Ward No.6
277131,Barauli,1298971,6,Barauli (NP) - Ward No.6
249678,Nabinagar,36819,1,Nabinagar (NP) - Ward No.1
249634,Munger,36277,21,Munger (M Corp.) - Ward No.21
249646,Silao,59566,6,Silao (NP) - Ward No.6
249605,Mirganj,35975,5,Mirganj (NP) - Ward No.5
249608,Siwan,36003,5,Siwan (M) - Ward No.5
277130,Teghara,1299362,3,Bakhri (NP) - Ward No.
249598,Murliganj,1298131,10,Murliganj (NP) - Ward No.10
249603,Muzaffarpur,59388,6,Muzaffarpur (M Corp.) - Ward No.6
249600,Darbhanga,35939,22,Darbhanga (M Corp.) - Ward No.22
277136,Balia,1298333,4,Balia (NP) - Ward No.04
249650,Patna,1298541,72,Patna (M Corp.) - Ward No.72
249642,Biharsharif,71875,38,Bihar (M) - Ward No.38
249659,Arrah,1298014,36,Arrah (M Corp.) - Ward No.36
249596,Manihari,35894,10,Manihari (NP) - Ward No.10
249642,Biharsharif,59532,19,Bihar (M) - Ward No.19
249665,Buxar,1298781,19,Buxar (M) - Ward No.19
277098,Bakhtiyarpur,1298632,15,Bakhtiyarpur (M) - Ward No.15
277103,Barbigha,1299285,15,Barbigha (M) - Ward No.15
249600,Darbhanga,35936,19,Darbhanga (M Corp.) - Ward No.19
249636,Haveli Kharagpur,36296,7,Kharagpur (NP) - Ward No.7
249597,Madhepura,1299518,22,Madhepura (M) - Ward No.22
249592,Purnea,35857,7,Purnia (M Corp.) - Ward No.7
249564,Bettiah,35563,8,Bettiah (M) - Ward No.8
249639,Lakhisarai,3711,26,Lakhisarai (M) - Ward No.26
249592,Purnea,1299403,30,Purnia (M Corp.) - Ward No.30
249638,Barahiya,36317,13,Barahiya (NP) - Ward No.13
249647,Maner,36390,17,Maner (NP) - Ward No.17
249665,Buxar,1298792,30,Buxar (M) - Ward No.30
249596,Manihari,1299472,14,Manihari (NP) - Ward No.14
249599,Saharsa,59364,10,Saharsa (M) - Ward No.10
249593,Kasba,35882,4,Kasba (NP) - Ward No.4
265438,Ekma Bazar,1298370,12,Ekma Bazar (NP) - Ward No.12
249615,Sonepur,36104,4,Sonepur (NP) - Ward No.4
249612,Chapra,36054,7,Chapra (M Corp.) - Ward No.7
249616,Lalganj,1298125,18,Lalganj (NP) - Ward No.18
249634,Munger,36287,31,Munger (M Corp.) - Ward No.31
249603,Muzaffarpur,59405,23,Muzaffarpur (M Corp.) - Ward No.23
249630,Bhagalpur,71490,44,Bhagalpur (M Corp.) - Ward No.44
253281,ARWAL,1298834,1,Arwal (M) - Ward No.1
276643,Bihat,1298220,4,Bihat (M) - Ward No.4
249653,Fatuha,36595,13,Fatwah (M) - Ward No.13
249585,Jogabani,35758,2,Jogabani (NP) - Ward No.2
290025,Aurangabad,1306675,2,Ward No.2
249648,Danapur,1298563,35,Danapur Nizamat (M) - Ward No.35
249635,Jamalpur,1299246,31,Jamalpur (M) - Ward No.31
249645,Rajgir,6357,10,Rajgir (NP) - Ward No.10
249599,Saharsa,59358,4,Saharsa (M) - Ward No.4
249599,Saharsa,59366,12,Saharsa (M) - Ward No.12
249649,Khagaul,1298110,18,Khagaul (M) - Ward No.18
249562,Bagaha,35535,7,Bagaha (M) - Ward No.7
249650,Patna,36417,7,Patna (M Corp.) - Ward No.7
249617,Hajipur,36122,3,Hajipur (M) - Ward No.3
249578,Jainagar,1299199,14,Jainagar (NP) - Ward No.14
249658,Shahpur,1298441,6,Shahpur (NP) - Ward No.6
249630,Bhagalpur,59459,20,Bhagalpur (M Corp.) - Ward No.20
249626,Gogri Jamalpur,36231,6,Gogri Jamalpur (NP) - Ward No.6
276648,Mohaniya,1298397,11,Mohaniya (NP) - Ward No.11
249644,Islampur,59549,4,Islampur (NP) - Ward No.4
249612,Chapra,36060,13,Chapra (M Corp.) - Ward No.13
249685,Warisaliganj,36884,9,Warisaliganj (NP) - Ward No.9
249662,Jagdishpur,36649,5,Jagdishpur (NP) - Ward No.5
277128,Mehsi,1299133,12,Mehshi (NP) - Ward No.12
277103,Barbigha,1299283,13,Barbigha (M) - Ward No.13
249580,Jhanjharpur,1299200,5,Jhanjharpur (NP) - Ward No.5
249639,Lakhisarai,3718,33,Lakhisarai (M) - Ward No.33
249687,Jamui,59993,8,Jamui (M) - Ward No.8
249578,Jainagar,35697,2,Jainagar (NP) - Ward No.2
276406,BARSOI,1299464,11,Barsoi (NP) - Ward No.11
249664,Dumraon,1298256,21,Dumraon (M) - Ward No.21
249670,Sasaram,36737,20,Sasaram (M) - Ward No.20
253219,sahebganj,71836,4,Sahebganj (NP) - Ward No.4
249578,Jainagar,1299190,5,Jainagar (NP) - Ward No.5
249611,Rivilganj,1298439,20,Revilganj (NP) - Ward No.20
277132,Simari Bakhtiyarpur,1299494,9,Simri Bakhtiyarpur (NP) - Ward No.9
249630,Bhagalpur,59447,8,Bhagalpur (M Corp.) - Ward No.8
249678,Nabinagar,1298881,14,Nabinagar (NP) - Ward No.14
249684,Nawada,36870,11,Nawada (M) - Ward No.11
249659,Arrah,59608,11,Arrah (M Corp.) - Ward No.11
249568,Motihari,1299064,21,Motihari (M) - Ward No.21
249630,Bhagalpur,71205,39,Bhagalpur (M Corp.) - Ward No.39
249612,Chapra,36056,9,Chapra (M Corp.) - Ward No.9
249567,Dhaka,35599,5,Dhaka (NP) - Ward No.5
249595,Katihar,1299450,42,Katihar (M Corp.) - Ward No.42
265437,Parsa Bazar,1298912,5,Parsa (NP) - Ward No.5
249583,Birpur,1299502,6,Birpur (NP) - Ward No.6
249560,Ramnagar,62504,1,Ramnagar (NP) - Ward No.1
277103,Barbigha,1299271,1,Barbigha (M) - Ward No.1
249656,Barh,59591,8,Barh (M) - Ward No.8
249680,Gaya,59675,9,Gaya (M Corp.) - Ward No.9
249590,Kishanganj,35815,8,Kishanganj (M) - Ward No.8
249603,Muzaffarpur,59411,29,Muzaffarpur (M Corp.) - Ward No.29
249622,Rosera,36179,7,Rosera (NP) - Ward No.7
249572,Sheohar,71088,15,Sheohar (NP) - Ward No.15
249645,Rajgir,4909,17,Rajgir (NP) - Ward No.17
249568,Motihari,35606,6,Motihari (M) - Ward No.6
249659,Arrah,59627,30,Arrah (M Corp.) - Ward No.30
249649,Khagaul,1298112,20,Khagaul (M) - Ward No.20
249589,Bahadurganj,62543,2,Bahadurganj (NP) - Ward No.2
249579,Madhubani,35714,16,Madhubani (M) - Ward No.16
249665,Buxar,1298779,17,Buxar (M) - Ward No.17
249568,Motihari,35609,9,Motihari (M) - Ward No.9
249659,Arrah,59615,18,Arrah (M Corp.) - Ward No.18
249612,Chapra,1298886,37,Chapra (M Corp.) - Ward No.37
249609,Maharajganj,59431,7,Maharajganj (NP) - Ward No.7
249633,Banka,71199,17,Banka(M) - Ward No.17
249587,Araria,1298199,25,Araria (M) - Ward No.25
249606,Gopalganj,35995,16,Gopalganj (M) - Ward No.16
249584,Supaul,35750,6,Supaul (M) - Ward No.6
249659,Arrah,59606,9,Arrah (M Corp.) - Ward No.9
249614,Dighwara,36098,9,Dighwara (NP) - Ward No.9
290025,Aurangabad,1306679,6,Ward No.6
249611,Rivilganj,36045,11,Revilganj (NP) - Ward No.11
249680,Gaya,59972,25,Gaya (M Corp.) - Ward No.25
249595,Katihar,1299445,37,Katihar (M Corp.) - Ward No.37
249604,Kataiya,1298991,9,Kataiya (NP) - Ward No.9
249625,Khagaria,36218,6,Khagaria (M) - Ward No.6
249660,Koilwar,36634,2,Koilwar (NP) - Ward No.2
249672,Jehanabad,1298814,17,Jehanabad (M) - Ward No.17
249688,Jhajha,37277,2,Jhajha (NP) - Ward No.2
249584,Supaul,35746,2,Supaul (M) - Ward No.2
249580,Jhanjharpur,35725,2,Jhanjharpur (NP) - Ward No.2
249672,Jehanabad,36764,1,Jehanabad (M) - Ward No.1
249600,Darbhanga,35933,16,Darbhanga (M Corp.) - Ward No.16
249675,Rafiganj,1298154,9,Rafiganj (NP) - Ward No.9
249685,Warisaliganj,2807,13,Warisaliganj (NP) - Ward No.13
249639,Lakhisarai,36324,6,Lakhisarai (M) - Ward No.6
249609,Maharajganj,59427,3,Maharajganj (NP) - Ward No.3
249601,Motipur,35957,3,Motipur (NP) - Ward No.3
249650,Patna,1298528,59,Patna (M Corp.) - Ward No.59
253281,ARWAL,1298857,24,Arwal (M) - Ward No.24
249650,Patna,36413,3,Patna (M Corp.) - Ward No.3
276643,Bihat,1298222,6,Bihat (M) - Ward No.6
249576,Dumra,35694,5,Dumra (NP) - Ward No.5
249582,Nirmali,62533,1,Nirmali (NP) - Ward No.1
249650,Patna,1298533,64,Patna (M Corp.) - Ward No.64
249585,Jogabani,1298094,6,Jogabani (NP) - Ward No.6
249634,Munger,36273,17,Munger (M Corp.) - Ward No.17
277136,Balia,1298330,1,Balia (NP) - Ward No.01
249680,Gaya,59968,21,Gaya (M Corp.) - Ward No.21
249635,Jamalpur,1299241,26,Jamalpur (M) - Ward No.26
249649,Khagaul,36399,4,Khagaul (M) - Ward No.4
249660,Koilwar,36638,6,Koilwar (NP) - Ward No.6
249610,Mairwa,1298964,12,Maharajganj (NP) - Ward No.12
249657,Mokama,1298595,28,Mokameh (M) - Ward No.28
249600,Darbhanga,1726,44,Darbhanga (M Corp.) - Ward No.44
249680,Gaya,59963,16,Gaya (M Corp.) - Ward No.16
249675,Rafiganj,1298155,10,Rafiganj (NP) - Ward No.10
276642,Benipur,1298049,9,Benipur (M) - Ward No. 09
249648,Danapur,59582,15,Danapur Nizamat (M) - Ward No.15
249587,Araria,35786,10,Araria (M) - Ward No.10
276429,Harnaut,1298697,17,Harnaut (NP) - Ward No.17
249604,Kataiya,1298994,12,Kataiya (NP) - Ward No.12
249618,Mahnar,36145,8,Mahnar Bazar (M) - Ward No.8
249603,Muzaffarpur,59402,20,Muzaffarpur (M Corp.) - Ward No.20
249608,Siwan,1298947,36,Siwan (M) - Ward No.36
249568,Motihari,1299068,25,Motihari (M) - Ward No.25
249650,Patna,1298532,63,Patna (M Corp.) - Ward No.63
249680,Gaya,59670,4,Gaya (M Corp.) - Ward No.4
249657,Mokama,36616,6,Mokameh (M) - Ward No.6
249634,Munger,36270,14,Munger (M Corp.) - Ward No.14
249630,Bhagalpur,71497,51,Bhagalpur (M Corp.) - Ward No.51
249642,Biharsharif,71878,43,Bihar (M) - Ward No.43
249672,Jehanabad,1298822,25,Jehanabad (M) - Ward No.25
249605,Mirganj,1298386,16,Mirganj (NP) - Ward No.16
249641,Sheikhpura,36347,3,Sheikhpura (M) - Ward No.3
249642,Biharsharif,59540,27,Bihar (M) - Ward No.27
276429,Harnaut,1298682,2,Harnaut (NP) - Ward No.2
249603,Muzaffarpur,59413,31,Muzaffarpur (M Corp.) - Ward No.31
249659,Arrah,1298017,39,Arrah (M Corp.) - Ward No.39
249651,Phulwari Sharif,1298574,18,Phulwari Sharif (M) - Ward No.18
249647,Maner,36391,18,Maner (NP) - Ward No.18
249675,Rafiganj,1298161,16,Rafiganj (NP) - Ward No.16
277130,Teghara,1299364,5,Bakhri (NP) - Ward No.05
249632,Amarpur,7012,11,Amarpur (NP) - Ward No.11
249573,Bairgania,35637,3,Bairgania (NP) - Ward No.3
249673,Makhdumpur,36785,8,Makhdumpur (NP) - Ward No.8
