Local Body Code,Local Body Name,Ward Code,Ward Number,Ward Name,
248162,Municipal Committee Pampore,2243109,9,Pampore (MC) - Ward No.9,
248203,Municipal Committee Ramgarh,2244080,8,Ramgarh (MC) - Ward No.8,
276593,Municipal Committee Nowshera,2244229,13,Nowshera (MC) - Ward No.13,
248171,Municipal Council Anantnag,2248902,18,Anantnag (MC) - Ward No.18,
248204,Municipal Committee Billawar,68076,5,Billawar (MC) - Ward No.5,
248166,Municipal Council Pulwama,2243122,8,Pulwama (MC) - Ward No.8,
248194,Jammu Municipal Corporation,2235696,60,Jammu (MC) - Ward  No.60,
248202,Municipal Council Samba,68071,13,Samba (MC) - Ward No.13,
248194,Jammu Municipal Corporation,11010,3,Jammu (MC) - Ward No.3,
248162,Municipal Committee Pampore,10669,4,Pampore (MC) - Ward No.4,
276587,Municipal Council Udhampur,2244024,8,Udhampur (MC) - Ward No.8,
248171,Municipal Council Anantnag,10738,3,Anantnag (MC) - Ward No.3,
248199,Municipal Committee Bari Brahmana,11188,7,Bari Brahmana (MC) - Ward No.7,
248202,Municipal Council Samba,68061,3,Samba (MC) - Ward No.3,
248155,Municipal Council Ganderbal,2243049,14,Ganderbal (MC) - Ward No.14,
248037,Municipal Council Ramban,68005,1,Ramban (MC) - Ward No.1,
248035,Municipal Committee Handwara,2248964,8,Handwara (MC) - Ward No.8,
296985,Municipal Committee Watergam,2241513,3,Watergam (MC) - Ward No.3,
248176,Municipal Committee Dooru Verinag,2243054,17,Dooru-Verinag (MC) - Ward No.17,
254926,Municipal Committee Thathri,120900,7,Thathri (MC) - Ward No.7,
248195,Municipal Committee Ghou-Manhasan,2243943,1,Ghou-Manhasan (MC) - Ward No.1,
248167,Municipal Council Shopian,10711,5,Shopian (MC) - Ward No.5,
248040,Municipal Committee Bhaderwah,68015,2,Bhaderwah (MC) - Ward No.2,
248147,Municipal Committee Hajin,9731,2,Hajin (MC) - Ward No.2,
248157,Municipal Committee Magam,10085,8,Magam (MC) - Ward No.8,
248034,Municipal Council Kupwara,9703,8,Kupwara (MC) - Ward No.8,
