Local Body Code,Local Body Name,Ward Code,Ward Number,Ward Name
252247,Alappuzha,77894,48,Alappuzha (M) - Ward No.48
272896,Payyoli,1294862,35,Aruvayil
252176,Palakkad,77832,20,MANKAVU
252180,Kunnamkulam,75831,3,KIZHOOR NORTH
252171,Perinthalmanna,1295528,34,LEMONVALLY
272890,Iritty,1294114,19,Uliyil
252233,Thodupuzha,76109,19,KEERIKODE - Ward No.19
252224,Kalamassery,49604,32,UNICHIRA BHAGAM 1
252261,Neyyattinkara,50286,8,VATAKODE
252260,Thiruvananthapuram,2513185,70,ATTUKAL
272892,Erattupetta,1293827,26,Kondoor mala - Ward No. 26
252255,Kollam,55995,35,Kayyalakkal
272902,Valanchery,1295420,9,Kathiru kunnu
252260,Thiruvananthapuram,2513186,71,CHALA
252257,Varkala,50057,18,Varkala (M) - Ward No.18
252226,Maradu,56238,12,SOCIETY
252248,Kayamkulam,76516,13,Kayamkulam (M) - Ward No.13
272912,Parappanangadi,1295301,18,Karingalathani
272896,Payyoli,1294830,3,Moorad Central
252173,Ponnani,76440,43,MAILANJIKKAD
252249,Chengannur,76625,7,Chengannur (M) - Ward No.7
252220,Kochi,77637,70,Kaloor North
272889,Kottarakkara,1294400,19,Alumpara
272904,Tanur,1295350,22,Thanoor
252242,Cherthala,77769,18,Cherthala (M) - Ward No.18
252125,Kannur,49692,15,Varam
252169,Manjeri,50139,12,MANGALASHERI
252184,Guruvayoor,1294012,37,Kotta South
252159,koyilandy,56289,31,KOTHAMANGALAM
259708,Thrikkakara,1295135,36,KUDILIMUKKU
272903,Tirurangadi,1295400,28,Chanthappadi
272915,Anthur,1294210,5,Myladu
272881,Koothattukulam,1295078,4,Vadakara padinjaru bhagam
252110,Kanhangad,76234,7,NELLIKKATTU
252248,Kayamkulam,76613,33,Kayamkulam (M) - Ward No.33
252174,Shoranur,76453,6,S.N.COLLEGE
272892,Erattupetta,1293824,23,Aanipadi - Ward No. 23
252252,Pathanamthitta,76731,7,Pathanamthitta (M) - Ward No.7
259708,Thrikkakara,1295142,43,KENNADY MUKKU
272898,Mukkom,1294817,28,Muthalam
252230,Muvattupuzha,76045,4,MOLEKKUDY
252247,Alappuzha,77855,9,Alappuzha (M) - Ward No.9
252125,Kannur,49691,14,Pallippuram
252180,Kunnamkulam,76544,24,CHEERAMKULAM
272896,Payyoli,1294853,26,Eripparambil
252227,Thrippunithura,1294642,43,THONDOOR
252160,Kozhikode,1294929,74,Puthiyangadi
252239,Changanassery,77745,26,LAKSHMIPURAM PALACE - Ward No.26
252200,Kodungallur,77991,2,Kaniyath
252256,Paravoor,1294411,27,RAILWAYSTATION
252176,Palakkad,77819,7,KUMARAPURAM
272897,Koduvally,1294769,27,Parambath Kavu
252176,Palakkad,77823,11,KALLEPPULLI SOUTH
252256,Paravoor,50014,1,PERUMPUZHA
252255,Kollam,55978,18,Koikkal
272890,Iritty,1294101,6,Valliyadu
252160,Kozhikode,50003,13,Civil Station
252259,Nedumangad,50265,18,VALIYAMALA
272881,Koothattukulam,1295077,3,Manjeri Kunnu
252227,Thrippunithura,75994,2,PUTHEN KULANGARA
252174,Shoranur,76473,26,NEDUNGOTTOOR
252247,Alappuzha,77810,6,Alappuzha (M) - Ward No.6
252155,Kalpetta,49808,11,EMILY THADAM
272910,Mananthavady,1294577,17,Koyileri
252170,Malappuram,56345,10,KARUVALA
252253,Adoor,76769,19,Adoor (M) - Ward No.19
272897,Koduvally,1294772,30,Koduvally West
272902,Valanchery,1295418,7,Thamarakkulam
272911,Sulthanbathery,1294619,23,Kattayadu
252110,Kanhangad,76239,12,ARANGADI
252239,Changanassery,77705,9,KURISUMMOOD - Ward No.9
252175,Ottappalam,76475,1,ANANGAN MALA
252260,Thiruvananthapuram,56363,9,Chempazhanthy
252255,Kollam,55969,9,Anchalummoodu
252261,Neyyattinkara,50310,32,OLATHANNI
252260,Thiruvananthapuram,2513215,87,VALIYATHURA
252258,Attingal,50239,17,MOONNUMUKKU
252169,Manjeri,50140,13,PALAKKULAM
252261,Neyyattinkara,50314,36,PANANGATTUKARI
252184,Guruvayoor,1294018,43,Kaveed North
252180,Kunnamkulam,76542,22,KURUKKANPARA
252250,Mavelikkara,76648,8,Mavelikkara (M) - Ward No.8
252253,Adoor,76765,15,Adoor (M) - Ward No.15
252184,Guruvayoor,1294014,39,Perakam
259711,Nileshwar,1294319,20,KOYAMBURAM
252220,Kochi,77626,59,Thevara
252176,Palakkad,77815,3,KUNNUMPPURAM
252176,Palakkad,77817,5,KALPPATHI EAST
252112,Taliparamba,49346,12,ALLAMKULAM
252149,Thalassery,77735,47,MATTAMBRAM
252111,Payyannur,76330,36,ANNOOR SOUTH
252200,Kodungallur,78004,15,Pandeerampala
272899,Ramanattukara,1294892,29,Madathil Thazham
252227,Thrippunithura,76001,9,ELUMANA
272880,Harippad,1305419,21,Thykkoottam Laksham veedu
272881,Koothattukulam,1295082,8,Sub Station
272882,Piravom,1295032,23,Pazhoor South
252112,Taliparamba,49335,1,KUPPAM
252227,Thrippunithura,76014,22,CHANGAMPUTHA
252181,Chavakkad,1293853,32,Puthenkadappuram
252220,Kochi,56203,18,Konam
252181,Chavakkad,77904,6,Punna South
252224,Kalamassery,49599,27,THRIKKAKKARA AMBALAM
252139,Mattannur,75629,13,Pariyaram
252215,Paravur,55911,20,THONYAKAVU
252149,Thalassery,56178,37,THALAYI
252108,Kasaragod,76303,13,CHALAKKUNNU
272883,Kattappana,1293939,3,Society - Ward No. 3
252215,Paravur,55905,14,VANIYAKKADU
272882,Piravom,1295019,10,Piravom South
252173,Ponnani,76441,44,NAYADI COLAONY
252169,Manjeri,50144,17,VADAKKANGARA
252260,Thiruvananthapuram,2513218,90,VETTUCAUD
252181,Chavakkad,77900,2,Gramakulam
252170,Malappuram,56350,15,THAMARAKUZHI
252110,Kanhangad,76263,36,MURIYANAVI
252194,Thrissur,75880,39,KOKKALAI
252258,Attingal,1294526,30,TOWN HALL
252260,Thiruvananthapuram,2513151,42,Ward 42
272885,Panoor,1294130,2,Kootteri
272903,Tirurangadi,1295399,27,Thiroorangadi
252248,Kayamkulam,76509,6,Kayamkulam (M) - Ward No.6
272897,Koduvally,1294755,13,Mukkilangadi
252159,koyilandy,56276,18,ARUVAYAL
252250,Mavelikkara,76659,19,Mavelikkara (M) - Ward No.19
252111,Payyannur,1294063,42,KARAMMEL WEST
252174,Shoranur,76448,1,KANNAYAM WEST
259708,Thrikkakara,1295111,12,KUZHIKKATTUMOOLA
252260,Thiruvananthapuram,2513179,64,VELLAR
252236,Vaikom,77694,19,V K VELAPPAN - Ward No.19
252208,Angamaly,75942,17,G WARD
252173,Ponnani,76398,1,AZHIKKAL
252207,Perumbavoor,75919,15,NAGANCHERY MANA
252149,Thalassery,56145,4,BALATHIL
252169,Manjeri,50142,15,COLLEGE KUNNU
252260,Thiruvananthapuram,56361,7,Edavacode
252261,Neyyattinkara,50303,25,VLANGAMURI
252254,Punalur,49442,6,SASTHAMKOANAM
259709,Kottakkal,1295208,9,KAVATHIKALAM WEST
252260,Thiruvananthapuram,2513141,32,THURUTHUMMMOOLA
252200,Kodungallur,77993,4,Temple
272885,Panoor,1294153,25,Padannakkara
272885,Panoor,1294158,30,Noonji Vayal
252220,Kochi,56195,10,Karauvelipady
252173,Ponnani,76428,31,CHANTHAPADI
272881,Koothattukulam,1295099,25,Edayar West
272884,Sreekandapuram,1294194,19,Kanjileri
252112,Taliparamba,49349,15,MANNA
252211,Aluva,49285,1,MANGALAPPUZHA SEMINARI
259707,Karunagappally,1294365,19,KESHAVAPURAM
272905,Pattambi,1294439,8,Thekkumuri
252261,Neyyattinkara,50285,7,KALATHUVILA
252125,Kannur,49693,16,Valiyannoor
272909,Wadakkanchery,1293908,14,Paruthipra
252260,Thiruvananthapuram,2513212,84,PERUNTHANNI
252144,Koothuparamba,49741,18,THRUKKANNAPURAM SOUTH
252171,Perinthalmanna,75748,3,KAKKOOTH
252250,Mavelikkara,76660,20,Mavelikkara (M) - Ward No.20
272912,Parappanangadi,1295286,3,Health Center
272891,Ettumanoor,1293865,12,Valliyampoyka
252108,Kasaragod,76316,26,THALANGARA JADEETH ROAD
252260,Thiruvananthapuram,2513156,47,MUDAVANMUGHAL
272901,Kondotty,1295199,nil,nil
272884,Sreekandapuram,1294202,27,Chepparamba
252171,Perinthalmanna,75762,17,KIZHAKKEKARA
252231,Kothamangalam,76088,24,AMBALAPPADY
252207,Perumbavoor,75923,19,K S R T C
252233,Thodupuzha,1293977,35,MANAKKAD - Ward No.35
252236,Vaikom,77676,10,AARATTUKULAM - Ward No.10
252218,Eloor,75970,12,THARAMALI
252175,Ottappalam,76502,28,KILLIKKAVU
252149,Thalassery,56180,39,KALLAYI THERU
252251,Thiruvalla,1294338,34,Thiruvalla (M) - Ward No.34
252184,Guruvayoor,76566,9,Vilakkupadam
252171,Perinthalmanna,1295524,30,KAVUNGAL PARAMBA
252184,Guruvayoor,1293998,23,Nenmini
252125,Kannur,1294027,47,Temple
259710,Nilambur,1295279,29,THAMARAKKULAM
272882,Piravom,1295029,20,Kalamboor Ettuvarmala
252108,Kasaragod,76311,21,HONNAMOOLA
252254,Punalur,49447,11,VILAKKUVATTAM
252157,Vatakara,1294903,43,NADEL
252180,Kunnamkulam,76537,17,ANAIKAL
252226,Maradu,1295149,24,NETOOR SOUTH
252252,Pathanamthitta,76738,14,Pathanamthitta (M) - Ward No.14
252169,Manjeri,50154,27,AMAYAMKODE
252227,Thrippunithura,76023,31,VALIYATHARA
252236,Vaikom,1293777,26,SRINARAYANA PURAM - Ward No.26
272897,Koduvally,1294760,18,Karuvinpoyyil East
252160,Kozhikode,75691,27,Puthiyara
272904,Tanur,1295357,29,Edakkadappuram North
252172,Tirur,75795,23,MUTHUR
252205,Chalakudy,1293796,36,Karunalayam
252157,Vatakara,49824,12,CHERUSSERY
272885,Panoor,1294149,21,Thavumbram
252111,Payyannur,76326,32,KAVVAYI
259708,Thrikkakara,1295102,3,THOPPIL NORTH
252184,Guruvayoor,1294016,41,Kaveed South
252257,Varkala,50065,26,Varkala (M) - Ward No.26
252251,Thiruvalla,77960,5,Thiruvalla (M) - Ward No.5
252249,Chengannur,76636,18,Chengannur (M) - Ward No.18
259711,Nileshwar,1294311,12,POOVALAMKAI
252178,Chittur-Thathamangalam,75812,9,NARAMKUZHI
252211,Aluva,76790,18,NASRATH
272915,Anthur,1294231,26,Veniyil
272881,Koothattukulam,1295089,15,Town Ward
252208,Angamaly,75932,7,MULLASSERI
272892,Erattupetta,1293804,3,Vattakkayam - Ward No. 3
259711,Nileshwar,1294301,2,PADINHAMTTAMKOZHUVAL EAST
272897,Koduvally,1294759,17,Chulliyodu Mukku
252125,Kannur,75586,26,Kappicheri
272883,Kattappana,1293945,9,Pezhum kavala - Ward No. 9
272881,Koothattukulam,1295097,23,Edayar East
252249,Chengannur,76630,12,Chengannur (M) - Ward No.12
252174,Shoranur,76452,5,MELMURI
259708,Thrikkakara,1295125,26,PADAMUGHAL
252204,Irinjalakuda,76685,13,Azad Road
252254,Punalur,49437,1,ARAMPUNNA
252149,Thalassery,56164,23,MOOZHIKARA
272915,Anthur,1294226,21,Punnakulangara
252200,Kodungallur,78011,22,Kakkamadanthuruth
252226,Maradu,56231,5,THURUTHY
252230,Muvattupuzha,76046,5,M I E T SCHOOL
272903,Tirurangadi,1295385,13,Karimpil
272889,Kottarakkara,1294390,9,Kulassekharanalloor
252226,Maradu,1295147,22,VALANTHAKADU
259708,Thrikkakara,1295140,41,THOPPIL SOUTH
252247,Alappuzha,77889,43,Alappuzha (M) - Ward No.43
252247,Alappuzha,77811,7,Alappuzha (M) - Ward No.7
272904,Tanur,1295332,4,Mali Dweep
252157,Vatakara,49815,3,KULAGARATH
272915,Anthur,1294223,18,Podikkundu
252155,Kalpetta,49802,5,EMILY
252160,Kozhikode,75692,28,Kuthiravattom
252239,Changanassery,77715,19,PERUNNA EAST - Ward No.19
272898,Mukkom,1294794,5,Thottathi Kadavu
252204,Irinjalakuda,76681,9,Nambiankavu Kshethram
252251,Thiruvalla,77972,17,Thiruvalla (M) - Ward No.17
252215,Paravur,1294946,28,PERUMBADANNA SOUTH
252111,Payyannur,1294061,40,KARA
272904,Tanur,1295367,39,Aaal Bazar
252226,Maradu,56242,16,KUNDANOOR JUNCTION
252242,Cherthala,77766,15,Cherthala (M) - Ward No.15
252220,Kochi,77634,67,Ernakulam North
252169,Manjeri,50149,22,NELLIKUTH L.P.SCHOOL
252242,Cherthala,77758,7,Cherthala (M) - Ward No.7
252238,Kottayam,76201,24,THIRUVATHUKKAL - Ward No.24
252110,Kanhangad,1294286,43,MEENAPPIES
272911,Sulthanbathery,1294599,3,Chenad
252111,Payyannur,76275,17,HOSPITAL
272909,Wadakkanchery,1293910,16,Akamala
252180,Kunnamkulam,75834,6,NADUPANTHI
252149,Thalassery,56151,10,KUZHIPPANGADE
252238,Kottayam,1293787,49,PAZHAYA SEMINARY - Ward No.49
259709,Kottakkal,1295217,18,INDIANOOR
272906,Cherpulassery,1294517,29,Vellottu Kurisshi
259707,Karunagappally,1294370,24,PANIKKARKADAV
252200,Kodungallur,78001,12,Naykulam
272910,Mananthavady,1294596,36,Chirakkara
272903,Tirurangadi,1295402,30,CK Nagar
252247,Alappuzha,77864,18,Alappuzha (M) - Ward No.18
252194,Thrissur,75859,18,MANNUTHY
