Local Body Code,Local Body Name,Ward Code, Ward Number,Ward Name,
249440,Ghughuli,5691,7,Ghughuli (NP) - Ward No.7,
248915,Nagina,24209,11,Nagina (MB) - Ward No.11,
249134,Usehat,69472,6,Usehat (NP) - Ward No.6,
249062,Agra,68852,73,Agra (M Corp.) - Ward No.73,
248891,Thana Bhawan,63095,6,Thana Bhawan (NP) - Ward No.6,
248889,Banat,23522,7,Banat (NP) - Ward No.7,
249100,Nidhauli Kalan,29711,4,Nidhauli Kalan (NP) - Ward No.4,
249062,Agra,68835,56,Agra (M Corp.) - Ward No.56,
249179,Gola Gokarannath,31504,5,Gola Gokarannath (MB) - Ward No.5,
248905,Najibabad,23972,5,Najibabad (MB) - Ward No.5,
249262,Etawah,3564,18,Etawah (MB) - Ward No.18,
249436,Nautanwa,5667,22,Nautanwa (MB) - Ward No.22,
249002,Jewar,33985,16,Jewar (NP) - Ward No.16,
248929,Moradabad,66171,31,Moradabad (M Corp.) - Ward No.31,
248983,Muradnagar,32341,9,Jalpurroad gangavihar - Ward No.9,
249042,Nandgaon,72799,4,Nandgaon (NP) - Ward No.4,
248875,Sarsawan,27267,19,Sarsawan (MB) - Ward No.19,
249396,Tanda(Rampur),3995,3,Tanda (MB) - Ward No.3,
249539,Ghosia Bazar,26949,9,Ghosia Bazar (NP) - Ward No.9,
249062,Agra,68818,39,Agra (M Corp.) - Ward No.39,
249223,Unnao,15,15,Unnao (MB) - Ward No.15,
248889,Banat,23523,8,Banat (NP) - Ward No.8,
249282,Bilhaur,75289,25,Bilhaur (MB) - Ward No.25,
249535,Bhadohi,26876,10,Bhadohi (MB) - Ward No.10,
249009,Bugrasi,59827,11,Bugrasi (NP) - Ward No.11,
249222,Nawabganj (Unnao),32867,7,Nawabganj (NP) - Ward No.7,
249301,Samthar,5476,5,Samthar (MB) - Ward No.5,
249303,Chirgaon,5498,2,Chirgaon (MB) - Ward No.2,
249513,Bahadurganj,72248,6,Bahadurganj (NP) - Ward No.6,
249401,Musafirkhana,4046,4,Musafirkhana (NP) - Ward No.4,
249196,Sidhauli,31947,1,Sidhauli (NP) - Ward No.1,
249124,Kachhla,30178,5,Kachhla (NP) - Ward No.5,
249330,Charkhari,75486,23,Charkhari (MB) - Ward No.23,
249250,Farrukhabad,647,2,Farrukhabad-cum-Fatehgarh (MB) - Ward No.2,
248895,Muzaffarnagar,23781,17,Muzaffarnagar (MB) - Ward No.17,
249162,Bisalpur,30942,5,Bisalpur (MB) - Ward No.5,
249195,Paintepur,31943,7,Paintepur (NP) - Ward No.7,
248915,Nagina,24214,16,Nagina (MB) - Ward No.16,
249259,Kannauj,3514,6,Kannauj (MB) - MAHADEVI VERMA,
248926,Kanth(Moradabad),29258,10,Kanth (NP) - Ward No.10,
249369,Prayagraj,8235,14,Allahabad (M Corp.) - Ward No.14,
249206,Kursath (Unnao),32060,4,Kursath (NP) - Ward No.4,
248991,Hapur,59763,23,A V Ka mureetroad- Ward No.23,
249040,Sahpau,28569,4,Sahpau (NP) - Ward No.4,
249347,Fatehpur(Fatehpur),7783,11,Fatehpur (MB) - Ward No.11 &#2310;&#2357;&#2366;&#2360; &#2357;&#2367;&#2325;&#2366;&#2360;,
249286,Kanpur,5094,49,Kanpur (M Corp.) - Ward No.49,
248956,Daurala,31691,6,Daurala (NP) - Ward No.6,
